txtid	date	year	settlement	county	from	to	soc.stat	hit
Kár. 89.	1706-05-04	1706			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	Az szerekkel, Édesem, || értem, ||hogy János deák elérkezett, || de mindent conscribáltatni kell  [[vala,  ||]]   mert ilyenkor vesztegetik el az egymás készületet.  || 
Kár. 93.	1706-05-16	1706			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Csak az német szálljon táborba,  || hiszem Istent,  || még jobban is felczifráz,  || most is több lött volna,  || ha az tűz nem emészté  [[vala ]]  meg.  || 
Kár. 95.	1706-05-26	1706			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Istennek hála,  || szerencsés is  [[vala,  ||]]   szerencsétlen is,  || de türhető,  || mivel csak szaladásbul, nem annyira vesztésbül állott;  ||mindazáltal || ha szaladtanak is,  ||az nyereséget be nem vihették, || hanem elhoztak feles rabot, marhát, lovat,  || vágtanak is vagy 30 ig valót egy kapitánynyal együtt.  || 
Kár. 119.	1712-05-26	1712			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Joseph királyné megint ma  [[vala ]]  itt aggratulatióra  || s ugyan ma vissza is mene,  || 
Kár. 119.	1712-05-26	1712			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Az fiamat nagy vérrel bottal már felindítottam hallásra, látásra,  || másként csak tyukot ültet  [[vala ]]  az háznál  || s bibliát hozott ő ide olvasni,  || mintha nem találna itten,  || ha más dolga nem volna.  || 
Kár. 121.	1712-06-08	1712			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Mint hogj e napokban Szivem kétt rendbeli leveledet vettem Maróthi érkezésérül és egjéb Passiókrul,  || azokra adok  [[vala ]]  választ,  || de nem látom már szükségét,  || azt is bánom,  || hogy Maróthi által annyival busitottalak Szivem,  || legh kivált képpen magadot.  || 
Kár. 124.	1712-06-25	1712			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Az munkácsi buzárul jó szivvel comitál  [[vala,  ||]]   de szintén most érkezék levele,  || hogy mind Debreczenben, Tokajban elfogyott az életjek,  || egyebütt nincsen  || hanem Budán.  || 
Kár. 125.	1712-06-17	1712			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Az lárma itten csak Potoczki szélten való járásábul lött  [[vala,  ||]]   de megszünt,  || nincs is mitül tartani.  || 
Kár. 126.	1712-06-29	1712			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Tegnapi napon  [[vala } újabban audientiám eö Felsége előtt,  || holott mind {\!lat!de publicis]] , mind {\!lat!de privatis} bővön expositiót tövék,  || tovább megválik,  || mi vége leszen,  || de ezek iránt többször nem alkalmatlankodom.  || 
Kár. 129.	1712-07-10	1712			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Itten pedig még sem jövének ki az ő Felsége resolutiói,  || talán még szerdáig sem vehetjük kezünkhöz,  || mely miatt mind továbbra halad felszabadulásunk  || s noha Nagy Boldogasszony napjára reménlettem  [[vala ]]  haza mentemet,  || de jó Isten tudja,  || mikor lesz,  || mivel mind nagyobb dolgok vetődnek elő,  || kiket Isten mint enged,  || nem tudom.  || 
Kár. 129.	1712-07-10	1712			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Nagyon biztam  [[vala } Imrének gratiájában,  ||de || úgy látom  ||{\!lat!stante diaeta]]  senkinek nem adatik. || 
Kár. 130.	1712-07-14	1712			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	[[ Vala ]]  nagy bajom átkozott Prinyi Farkas mia,  || ki majd Imrééket is elveszté,  || melyrül az fiam boven informálhat,  || ha el nem álmodja Fekete Ferenczczel.  || 
Kár. 130.	1712-07-14	1712			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 {\!lat!P.S.} Tegnap úgy elkészítettem  [[vala ]]  fiam uramat,  || hogy ma csak indulhatott volna,  || de estve jövén egy jóakaróm hozzám,  || jelentette, || hogy az eő Felsége resolutiói általa csak éppen akkor küldettenek az palatinushoz,  || arra nézve ma megtartóztattam,  || hogy holnapi sessióba elolvasván, láthassam  || lesz-e? consolatiónk  || és mikorra remélhető felszabadulásunk  || s bizonyosan tudósíthassalak, édes Szivem.  || 
Kár. 131.	1712-07-17	1712			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Minthogy Asszonyom Anyám Kaplyonba resolválta  [[vala ]]  lakását,  || nyers téglábul csak hamar felállíthatnád Szivem most az házat számára.  || 
Kár. 138.	1714-10-11	1714			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Noha nem kétlem, Szivem,  || mind azon levelemet vehetted,  || kiben irtam  [[vala,  ||]]   hogy ezer forintot küldök,  || mind pedig aztat,  || kiben irtam,  ||hogy || megértvén borainknak Tarczalon való eladását,  ||már nem küldök. || 
Kár. 139.	1717-08-18	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Aszonyom Anyámnak irtam  [[vala ]]  az ujab rosz hirekrül,  || invitáltam ide,  || de még csak megh sem hamarittya.  || 
Kár. 140.	1717-08-21	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Itten a rosz hirek nem szünnek,  || a mineműk elmeneteled után, Máramaros felől indultanak  [[vala.  ||]]   
Kár. 142.	1717-08-25	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Tegnap ugyan csak oly solennitásuk és processiónk  [[vala,  ||]]   hogy Bécsben is beillett volna.  || 
Kár. 146.	1717-09-07	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Az én vármegyémbül az nemesség igen eltakarodott  [[vala,  ||]]   hanem Maróthi Mihály, Nikolyi, Bárcziék, Szirmaj, a Szodorai öcscse estek volt rabságra,  || de azok már mind kiszabadultak.  || 
Kár. 147.	1717-09-11	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 az rejtekje meggyulladottt  [[vala,  ||]]   de türhető az kára.  || 
Kár. 148.	1717-09-15	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Az svábok is csak ma szállanak haza,  || szegények elég kárral vadnak,  || de alkalmasint kikerül,  || erővel csak Keszibe akarnak  [[vala ]]  felmenni,  || Vesztert kellett utánna küldenem,  || ő hozta vissza őket.  || 
Kár. 148.	1717-09-15	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Szathmárinéék épen Patakra szállottak  [[vala  ||]]   s csak tegnap jöttek meg.  || 
Kár. 149.	1717-09-18	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Mostan is az ki segiséget az Herczeg két izben lött instantiamra küldött  [[vala  ||]]   úgy, mint !Viandot 2 Regementtel, Martignit 4 Regementtel, General Steinville Erdélybe resolválta,  || mi ujabban semmi nélkül vagyunk.  || 
Kár. 149.	1717-09-18	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Az szántásban, vetésben maradtunk  [[vala ]]  s nyomtatásban hátra,  ||de || Istennek hála  ||jó formában lábra állítottam már azt is. || 
Kár. 150.	1717-09-22	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Azokkal biztatom,  || de a felül csak futni készül,  || egészlen megdühödött  [[vala ]]  az parasztság,  ||de bezzeg meg is tanitá, || úgy látom,  ||nehogy Tatár protectiójára vágyjon, || de Bercsényiéknek sem hinne most,  || mig el nem felejti.  || 
Kár. 152.	1717-09-25	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Irtam  [[vala,  ||]]   hogy az ifju Bárcziné is megszabadult,  || az minthogy meg is szabadították volt Bagosiék  || s azt tudták,  || hogy eljött.  || 
Kár. 154.	1717-09-29	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Ennek a földnek mind eddig sem jöve semmi segítsége,  || győztük volna azt várni,  || ha Isten nem könyörül  [[vala.  ||]]   
Kár. 155.	1717-10-??	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Géressi tegnap  [[vala ]]  nálam  || az korcsomákat dirigálja arendálni,  || mindazáltal én meg hagytam  || és most borokat ment próbálni.  || 
Kár. 157.	1717-10-09	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Én 3000 írtam  [[vala, ]]  Szivem,  ||de || ha az 2700-at megadja,  || s azon felül az több requisitumokat,  || kirül már boven irtam,  ||csak egyezz meg Szívem vele jó formában, ||mert || úgy látom,  ||Turcsányi sem ellenzi, || kinek ifju gazdaságával hogy contentumod vagyon,  || igen akarom, Szivem.  || 
Kár. 157.	1717-10-09	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Szintén most  [[vala } Prinyi Mihály bátyám itten,  || vármegyéstül elfutottak {vala,  ||]]  úgy Bereg is.  || 
Kár. 157.	1717-10-09	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Asszonyom Anyámért Horogot küldtem  [[vala,  ||]]   ő is szintén most érkezék,  || de már Salánkon nem érte,  || Munkácsra bement.  || 
Kár. 158.	1717-10-20	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Erőss László által mai napon értettelek Szivem,  || hogy Ferus egésségben és kár nélkül érkezett alá,  || kivel soha sem kell  [[vala ]]  Pater Sághi uramat fárasztani,  || mindazáltal abeli készségével köteleztetünk szolgálatjára.  || 
Kár. 158.	1717-10-20	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Én {\!lat!in omnem casum} irtam  [[vala,  ||]]   de mi haszna,  || ha nem tudja magát dirigálni.  || 
Kár. 158.	1717-10-20	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Tavaly tíz compánia quártélyos  [[vala ]]  egy generalis statusával,  || kiteszen egy compániát.  || 
Kár. 159.	1717-10-24	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 István Mestert nem bocsátom  [[vala ]]  ilyen rongjosson visza,  || de mégh az Posztóval oda pálinkázik.  || 
Kár. 159.	1717-10-24	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Ottan most sem vallottam semmi kárt,  || de Károlyban mostani futáskor is fenékel fel fordult  [[vala ]]  az világh  || s nem eszet megh kevés kár nélkül,  || kiért alkalmasint lakolnak mostan sokak.  || 
Kár. 159.	1717-10-24	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Pap Gjörgj Apám szintén ma mene visza,  || de csak száraz hal, risz kása és Dohány Ajándékal jött  [[vala,  ||]]   rövid nap Taxájokot is igérik fel küldeni.  || 
Kár. 160.	1717-10-26	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Noha én már ezeket mind megírtam  [[vala, ]]  provideálván,  || hogy Jónás nem éri az táboron az Herczeget.  || 
Kár. 160.	1717-10-26	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 De bár magad lovaidat avval le ne fárasztottad volna, Szivem,  ||mert || mint megirtam  [[vala,  ||]]  forspont lovakon is alá jöhettek volna ők, || mint az előtt megirtam, Szivem.  || 
Kár. 160.	1717-10-26	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Hanzlit Szivem, én a posonyi Hanzli mellé küldtem  [[vala,  ||]]   azt tudtam eddig,  || ott is vagyon,  || most is csak oda javallom én aztat,  || hadd legyen egy pár sváb posztó méttő.  || 
Kár. 161.	1717-10-29	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 {\!lat!De dato 17} és {\!lat!19 hujus} irott válaszaidat Szivem, szeretettel vettem,  || melyekre már nagyobb részint resolváltam  || és disponáltam,  || az többirül pedig jövő postán kivánok  [[vala ]]  válaszolnom.  || 
Kár. 161.	1717-10-29	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 De Jónás levelét vevén,  || az kiben az Herczeg resolutióját adja tudtomra,  || hogy Bécsbe érkezésével instantiát adjak be,  || kit magának commitáltam  [[vala,  ||]]   hogy Gyulai uram vigye végbe  || s ő azonban nekem irja,  || látva látja pedig,  || ha esze vagyon,  ||hogy || ha az repartitio előtt meg nem nyerem,  ||azután nincsen haszna. || 
Kár. 161.	1717-10-29	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Az Pater fizetését is ő vele vitettem  [[vala ]]  végben,  || ugy tudja,  || mint én,  || írási, conscriptiói mind ottan vannak,  || még is én búsittatom itt érette.  || 
Kár. 161.	1717-10-29	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Azt már megirtam,  || hogy nem megyek,  || annyival inkább most irhatom,  || ha akarnám  || sem mehetnék,  || parancsolatom érkezvén már az Bellicumrul,  || s hasonló az palatinustul is,  || hogy csak itt maradjak,  ||s || mivel tovább is ide alá kell laknom,  ||az Hugaim is lehozatom  [[vala. ||]]   
Kár. 162.	1718-12-22	1718			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Az kürti plébános ma  [[vala ]]  nálam,  || azt beszéli,  || az kik makkra hajtattanak,  || minden sertéstül 17 garast kellett adniok,  || s úgy jöttek vissza,  || mint mentenek,  || egy újnyi szalonnájuk sem lött.  || 
Kár. 163.	1718-12-26	1718			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Illyés uram is itt  [[vala,  ||]]   de semmi ujság nincsen,  || hanem az lengyel király helyett valamely ifju saxó halt meg,  || ugy is Isten ne kövesse az többi.  || 
Kár. 165.	1718-12-29	1718			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Hogy ha valamit elfelejtettél volna,  || ez alkalmatossággal alá küldhetem  [[vala,  ||}  hanem azon egymással csak leindítám őket,  || melyekrül Jegyzést adtál {vala ]] Szivem,  || kinek is lajstroma benne vagyon az ládában.  || 
Kár. 165.	1718-12-29	1718			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Biró uram pedig mind bovebben ir,  || megvallom, || nyughatatlan voltam,  || míg Kaposvári nem érkezett,  || de mégis mind biró, mind rector addig is prospiciáltak rólla is,  || igen dicséretes magyar Patert adtanak  [[vala ]]  mellé.  || 
Kár. 166.	1719-01-01	1719			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Bár csak két nappal elébb érkezik  [[vala,  ||]]   az ujabban kivánt jegyzés szerint mind az egyetmást, mind pedig az vásárlást leküldöttem volna,  ||de || nem győzvén itt várakoztatnom az katonákat,  ||már harmad nappal elébb leindítottam őket. || 
Kár. 166.	1719-01-01	1719			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Az minthogy leveledbül annak bizonságát már is látom,  || én könyörületességembül applicáltam  [[vala,  ||]]   ha !nek nem kell jó,  || és nem jobbítja magát,  || nem varták az galléromhoz,  || elmehet Jónás után,  || az ki újabban ott somfordál.  || 
Kár. 166.	1719-01-01	1719			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	Az leveleimet Szivem, || igen jól tötted,  ||hogy felszaggattad, || bár az többit is felszaggattad volna,  || mert, Szivem, Baron Tis levelével volt Prínyi Sofia szabadulása iránt való levél,  || melyeket csak Prínyi Imre bátyámhoz kell  [[vala ]]  küldeni,  || s nem kevés veszedelem esett már ide kerülvén.  || 
Kár. 166.	1719-01-01	1719			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Az két sajtot megirtam  [[vala,  ||]]   de az bizony ide maradt,  ||s || ha tovább is el nem felejtem,  ||magammal leviszem, ||vagy addig is Bagosi által az többivel együtt, || kikrül irtál,  ||alá küldöm. || 
Kár. 166.	1719-01-01	1719			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Tegnap  [[vala ]]  nálam az Comáromi commendans,  || igen emberséges ember,  || beszéli, || hogy Zichi Pétertül értette,  || jövő tavaszon lenne Diaetánk,  ||de || úgy hiszem,  ||annyit jár az intimusokban, || mint én.  || 
Kár. 168.	1719-01-05	1719			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Az zsidók házaiban pedig nemcsak kemenczék,  || hanem ablakok is kivántatnak  [[vala,  ||}  kiknek elkészülésével be is kell {vala ]] szállítani őket,  || de nem 15,  || hanem 20 forint R.  || 
Kár. 168.	1719-01-05	1719			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	Az Lapispataki processust, || mely sárga papiros fedelű könyvben  [[vala ]]  írva,  || Szentiványi által folyt,  ||sehol sem találom, || kerestesd, Szívem, ott is, másutt is az fekete almáriumban.  || 
Kár. 168.	1719-01-05	1719			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Ács Lőrincznek hagytam  [[vala ]]  hídnak, szálfának való égerfát vágatni, hordatni,  || kiben Gyulaj öcsém jószága ily felében tartozik concurrálni,  || azért Szivem, hadd meg neki,  || és magad is tekintesd meg,  || telik-e? valami benne,  || 
Kár. 170.	1719-01-14	1719			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Hanem Bagosi Uram érkezvén meg az estve,  || eö kegyelmétül értettem megh,  ||hogj Gjulaj, || (kinek dolgaimrul irtam  [[vala),  ||]]  M Cancellarius fiával Monjorókerékre járt, || s azért nem lehetet válaszom,  || 
Kár. 171.	1719-01-16	1719			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 De én bizony nem hiszem,  || resolválja mostani felmenetelemet,  || mert mások örömest sietnek vissza,  || s eddig sem késtem volna itt,  || ha Bécsbül választ vehetek  [[vala,  ||]]   és leveleim rendbe@ vételéhez nem fogtam volna,  || kihez talán nem is lesz oly üdőm,  || mint most volt.  || 
Kár. 173.	1719-01-26	1719			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Igen okosan esett az is,  || hogy ujesztendőtül fogva az korcsmák proventusát magad szeded,  || s nem Szathmári,  || kirül szintén ezen póstán akarok  [[vala ]]  irnom.  || 
Kár. 175.	1719-01-31	1719			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Tegnapi napon, vagj tegnap ellött kezdet, irot levelemet,  || az midön Laczuskám számára valo Orvossággal akarom  [[vala ]]  inditanom expressussomat,  || akkor vevén három rendbeli leveledet Szivem.  || 
Kár. 177.	1719-02-11	1719			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Én mégh tegnap akarok  [[vala } ki mennem,  ||de egjik az másikát érvén dolgaimnak, || noha csak Udvarlás kedvéért jöttem {vala ]] fel,  || s nagjob részént már végbe is vittem,  ||egyedül az M Battyányinénál és Camerae Praesesnél vagjok mégh hátra, || kik is holnap tiz és tizen egj Órát hadtanak,  ||s az uttán penigh egj emberséges jó akaróm, || kinek kezén vadnak dolgaim,  ||kivánta, || hogj holnap eöt Órára Dél uttán legjek nálla valamelj Munkára és Merendára.  || 
Kár. 181.	1719-02-27	1719			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Bárcsak az vargáktul fel ne veszed  [[vala ]]  az oralisért valót is, Szivem.  || 
Kár. 182.	1719-03-02	1719			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Úgy deliberáltam  [[vala } magamban,  || hogy mind Pálfi s mind Kohári uramtul megjövén emberem,  || mai napon indulok {vala ]] felétek Szivem,  || de tegnap előtt éjszakátul fogva egész eddig esvén az hó,  || majdan térdig ér,  || és kemény fergeteggel lévén,  || halasztanom kellett.  || 
Kár. 182.	1719-03-02	1719			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Hanem viseljék jó gondját,  || negyedik tallért azért engedtem el,  || hogy jó barátom s emberséges ember  [[vala.  ||]]   
Kár. 182.	1719-03-02	1719			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Leveleidbül értem Szivem az árpának, kukoriczának megócsódását,  || köbli 4 s 7 máriásra szállván,  || holott feljöttömkor 14 máriás  [[vala,  ||]]   azaz két annyi.  || 
Kár. 182.	1719-03-02	1719			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Illyés uram is nálam  [[vala,  ||]]   kiváltképpen való obligatióval most szombaton mene vizákkal,  || mivel Gömöri Praeposttá lött.  || 
Kár. 184.	1719-03-08	1719			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 {\!lat!Die 25 Februarii} írott nálam kedves leveledet, Édesem, szeretettel vettem,  ||ki is itt nem ért volna, Szivem, || az mint meg is irtam  [[vala,  ||]]  ha csak egésségtelenségem és ezen nagy hó miatt alkalmatlan út meg nem akadályoztatott volna. || 
Kár. 187.	1719-12-23	1719			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Istennek kegyelmébül tegnap szerencsésen érkezvén,  || minden kár nélkül találtam házamat,  || de máskülönben mint hagytam  [[vala,  ||]]   mert ez külső házambul az olasz kémény transferáltatott az magam házamban.  || 
Kár. 189.	1719-12-30	1719			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Szent János napján Pálfi Miklós  [[vala ]]  nállam,  || jelentvén, || hogy az apja is, az Bán ígérte meg látogatását az qvártélyában,  || arra nézve magamhoz is invitálom actu,  || ha eljön,  || úgy tudom  || az szomszédék intentiója is egyúttal consummáltatik.  || 
Kár. 192.	1720-01-12	1720			Károlyi Sándor	Szalai Barkóczy Krisztina	nemes	 Bécsbe már addig nem mehetek,  || míg ágensem nem írja,  || addig pedig az méltóságokat udvarlom  [[vala ]]  meg,  || de csak nem lehet havunk,  || rettenetes síkos, alkalmatlan az út.  || 
Kár. 193.	1720-01-15	1720			Károlyi Sándor	Szalai Barkóczy Krisztina	nemes	 Nem kétlem,  || praemittált leveleim Szivem eddig penetráltak kezedhez,  || melybül megérthetted,  ||hogy || Gyulai uram Nagy-Szombat felé resolválván Bécsbe való felmenetelit,  ||Ferust fel akarom  [[vala } küldeni általa, ||de || azután változván elméje,  ||már itt megyen át az Dunán || és Győr felé continuálja,  || úgy is éppen érette akarok {vala ]] Ferusomnak küldeni  || és hozzá adjungálni.  || 
Kár. 193.	1720-01-15	1720			Károlyi Sándor	Szalai Barkóczy Krisztina	nemes	s || ha fel jöhetnél  [[vala,  ||]]  eddig túl is volnának rajta, || de böcsülettel akarván  || s nincs kivel, maga hirével megejteni,  || János urat és Kolonits sógort invitálom magamhoz,  || hogy egyuttal legyen meg ott is,  || és azok is csak akkor tudják meg.  || 
Kár. 196.	1720-01-26	1720			Károlyi Sándor	Szalai Barkóczy Krisztina	nemes	 Minek előtt, Szívem, 20-adik {\!lat!hujus} irott leveledet vettem volna,  || már constálván előttem Fiam uramnak be nem mehetése,  || az pestisnek nagyobb mértékben lött uralkodása,  ||azért irtam  [[vala ]]  mind magadnak Szivem, mind pedig fiam uramnak, || az minthogy most sem javallhatnék egyebet,  ||mint ha feljönnétek. || 
Kár. 198.	1720-02-06	1720			Károlyi Sándor	Szalai Barkóczy Krisztina	nemes	 Másnap sok böcsületes ember nálam  [[vala,  ||]]   Turcsányi elérkezvén menyasszonyával,  || itt is vígan valának,  || kinek alig heverem ki az helyét szokásom szerént  ||s noha másként, || Istennek hála,  ||semmi oly bajom szokásomon kívül nem volt. || 
Kár. 199.	1720-02-07	1720			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Három rendbeli leve{\...}id Szivem egymás után érkezvén,  || halasztottam válaszomat Jasztrabszki uram alámenetelire,  || kit is ma indítván alá,  ||valamiket jegyzésbe tétettél  [[vala ]]  fel Édesem || és az után egyszeri másszori leveledben irtál,  ||mindazokat excerpáltam ||és || miket küldtem már alá,  || s miket viszen maga  || és mik maradtanak még hátra,  || az melyeket || – Isten megtartván, –  || magam viszek alá,  ||nálad levő extractusbul megláthatod, Szívem. || 
Kár. 201.	1720-02-19	1720			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	Az szőlőhegyi pinczében || úgy tudom  ||csak 50 hordóval rakodtam  [[vala ]]  magyár szőllő borát, || mindazáltal huszig való –  || az javából hagyattassék meg számomra,  || az többi helyébe bizvást rakathatod Szívem az musaji borokat.  || 
Kár. 203.	1720-02-27	1720			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Tegnapi napon halászatra lévén,  || igen vékony szerencsénk  [[vala.  ||]]   
Kár. 203.	1720-02-27	1720			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Akkor csudálom,  || hogy megirtam,  || hogy igen czifrák azok,  ||s || ha még annál is czifrábbak az itt maradtak,  ||megesik béle, || s én is azért irtam  [[vala,  ||]]   hogy még czifrább maradott itten,  || hogy azt gondoltam,  || az mint parancsoltam,  || azt vitték le  || és az czifrább itt maradt.  || 
Kár. 204.	1720-03-01	1720			Károlyi Sándor	Szalai Barkóczy Krisztina	nemes	Én azt, || mint megírtam  [[vala } Szivem,  ||egészlen resolváltam {vala ]] magamat || vagy hat  || vagy vak,  || de az elmúlt héten megindulok.  || 
Kár. 206.	1720-03-09	1720			Károlyi Sándor	Szalai Barkóczy Krisztina	nemes	 Az fergeteges üdőben itt is miként  [[vala ]]  részünk Szivem,  || levelembül megértheted.  || 
Kár. 209.	1720-03-16	1720			Károlyi Sándor	Szalai Barkóczy Krisztina	nemes	 Hanem szintén csak most hat óra tájban leheték vele szemben,  ||az holott is || (:valamint Dőri írta  [[vala:)  ||]]  az szerint értettem meg, || hogy egészlen magára vállalván,  || exoperálta is,  ||mert || valamint feltöttem mind szőllőket, curiát,  ||úgy szabad korcsomát, menszárszéket resolválta eő Felsége, || ha tegnap nem,  || de ma az töbre resolvált dolgokkal subscribálta  || és az Aulica Camarára ki is küldötte,  || ha hogy még nem subscribálta volna is,  || kit nem gondol,  ||de || már bizonyosan resolválva lévén,  ||holnap subscribálni fogja, || s azonnal ki is küldi,  || s egyebekben is mindenekben ajánlván magát azon úri ember,  || sok volna leirnom.  || 
Kár. 210.	1721-05-07	1721			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Valóban szomoruan értettem,  || hogy M Gubernator fiának keresztségében dibdáb akadály miatt impediáltatott leányom jelenléte,  || ki az generalis előtt is felette kedves lesz  [[vala,  ||}  hogy feleségét supportálta volna az keresztanyaságban,  || bizony ezeken kell {vala ]] azon szerencsét megvenni.  || 
Kár. 212.	1721-05-17	1721			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Igen jól eset pedigh,  || hogj Méltóságos Gubernator Uramhoz is el külted  [[vala,  ||]]   ki ide is egész affectioval méltóztatot irni.  || 
Kár. 220.	1721-06-24	1721			Károlyi Sándor	Szalai Barkóczy Krisztina	nemes	 Mégh tegnap indulok  [[vala } Pestre visza,  || csak az Posta uttán várakoztam,  || melj ez Orán érkezvén megh,  || 9 dik {\...]]  irot leveledet veszem szerettettel,  || s nagj eörömel értem könjebségedet.  || 
Kár. 220.	1721-06-24	1721			Károlyi Sándor	Szalai Barkóczy Krisztina	nemes	S jollehet, én az parancsolatot || (mint irtad  [[vala),  ||]]  job formában kivántam volna, || de már jobbá nem tehetni.  || 
Kár. 221.	1721-06-28	1721			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Minekelőtte pedig vele érkeztem volna,  || felirtak  [[vala ]]  eö Felségének,  || hogy oszolhasson el az comissio,  || de újabb kérdésekkel jött válaszunk,  || kire ma replicálunk.  || 
Kár. 222.	1721-07-01	1721			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 A Modrán vett borrul késo volt disponálni,  || mert hideg kárát látván,  || nem késett elvitelével,  || kit meg is irtam  [[vala,  ||]]   
Kár. 222.	1721-07-01	1721			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Mind Bécs, mind Lengyelország felől szintén most irván Viski,  || hogy se Illyvon, se Csazon nem kaphatta,  || hanem Dantzkára küldött pinzt reája  || s ujabban actu irok  [[vala,  ||]]  de || ha azok meglesznek is,  || az mit oda szántál, Szivem,  ||csak add meg most, || ád Isten az hálaadó szívért.  || 
Kár. 222.	1721-07-01	1721			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Andrássi Sigmond csak jól gazdálkodik,  || de megszomorodott  [[vala ]]  mostan,  || kirül Jasztrabszki informálhat,  || fele részben jutván oda is.  || 
