txtid	date	year	settlement	county	from	to	soc.stat	hit
Bosz. 151.		1729	Tiszafüred, 	Heves megye				 vallya az fatens,  ||hogy || az midőn az Helységh Csordássa  [[volt,  ||]]  mindenkor fárattan járt, || haza is nagj fárattan ment,  || de minden Estve el kellett menni Balog Andrasnéhoz,  || és akkor minden fáratsága el mult,  || 
Bosz. 151.		1729	Tiszafüred, 	Heves megye				 a mely Zaszlo olly nagy  [[volt,  ||]]   hogy annak edgyik szögleti az Eggeket,  || az masika Poroszlot érte,  || és sok kar szekek vóltak ki rakva  || azkon, veres rokás mentés Aszonyok ültenek,  || de senkit egyebet az fatens nem ismerhetett megh,  || hanem csak Balog Andrasnét;  || 
Bosz. 151.		1729	Tiszafüred, 	Heves megye				 mondotta !amazok  || hogy Balog Andrasné régen megh érdemlette vólna az Tüzett,  || mindenkor szóbeli személy  [[volt.  ||]]   
Bosz. 151.		1729	Tiszafüred, 	Heves megye				 Vörös Mihályné@ is ott  [[volt,  ||]]   aki mondotta Iván Miklosnénak,  || mind az te Apád hamisságha cselekette ám ezt,  || 
Bosz. 151.		1729	Tiszafüred, 	Heves megye				 ezen Tanu Felesége Gyermek Agyban feküdött,  || Vörös Mihályné  [[volt ]]  Babája,  || kire ezen Tanu gyanakodott,  || hogy eő rontotta volna megh Feleségét,  || látván nehesz nyavalyaban fetrengeni,  || 
Bosz. 151.		1729	Tiszafüred, 	Heves megye				 mondotta Vörös Mihályné  || mind az te Apád Péter Deák hamis lelküsége miat vagyon az,  || azért szenveded ezt,  || mert eő mindétigh hamis lelkü Ember  [[volt  ||]]   
Bosz. 151.		1729	Tiszafüred, 	Heves megye				 Jelen  [[vólt } ezen Tanu Iván Miklosnénál  || betegségben léven,  || Vörös Mihályne@ is ott {volt,  ||]]  
Bosz. 151.		1729	Tiszafüred, 	Heves megye				 Vörösne  [[volt ]]  Babaja,  ||de || hogy mingyárt Vörösnének megh nem fizethetett,  ||ismet ujoban lábárúl le esvén betegh agyban esett; || 
Bosz. 151.		1729	Tiszafüred, 	Heves megye				 Vörösne Leánya Babos Mihalyné el mult Pünkösd Csütörtökön ment az fatenshez vásárlani, kérvén tüle hitelben egy főkötőnek való buja vásznat,  || de az fatens nem adott, azert  || hogj már edszer adott  [[volt ]]  néki hitelben,  || és továb Esztendőnél az fatensnek megh nem fizetett,  || 
Bosz. 151.		1729	Tiszafüred, 	Heves megye				 {\!lat!Testis consors Joannis Barna annorum cir. 35 jurata examinata fassa est} || [[ volt } az fatensnek  || vagj lett egj Fiacskája,  || az előtte lévő oreg Aszony {volt ]] a fatensel a születésekor,  || 
Bosz. 151.		1729	Tiszafüred, 	Heves megye				 a gyermek  [[volt ]]  egy heti,  || a midőn Veresné Baba a fatenshez ment,  || 
Bosz. 151.		1729	Tiszafüred, 	Heves megye				 szép egességes  [[volt,  ||]]   és éppen akkor szoptatta a fatens a Gyermeket,  || 
Bosz. 151.		1729	Tiszafüred, 	Heves megye				 és az üdő alatt sokat jártak Veresné Bábára,  || hogy lássa megh a Gyermeket,  || de nem ment  ||hanem || már éppen a mikor halálnak  [[vólt,  ||]]  akkor ment hozzája, || mert az fatens Ura azt mondotta,  || hogj mingyárt az Biróhoz megyek,  || 
Bosz. 151.		1729	Tiszafüred, 	Heves megye				 {\!lat!4. Consors Michaelis Bujdoso annorum 37 jurata examinata fassa est,} || mint hogj a fatensnek a Ferje Tizedes  [[volt,  ||]]   és Veresné Leanyarul Babosnérul veszekedet,  || megh Zalogolta || 
Bosz. 153.		1733	?Eger, 	?Heves megye				 Boszorkany vagy  || Boszorkany minden Nemzetseged  || mégh a megh holt napad@ is Boszorkány  [[volt  ||]]   
Bosz. 153.		1733	?Eger, 	?Heves megye				 Ezen Fatens  || jo lehet hogy a Szomszedban lakvan Gyeörgy Jancsinak maga az udvaran feküt  || s veszekedést@ hallott  ||de || minthogy reszeg  [[volt  ||]]   mitt mondott  || mit nem edgyike vagy a masika  ||nem tudgya. || 
Bosz. 154.		1737	Eger, 	Heves megye				 Az Fatens Csapo Martonnéhoz semmit sem tud  || sem latott  || hanem egy alkalmatossaggal ezen fatenst megh fenegetvén Csapo Martonne,  || és az utan maid hat Esztendeig kinlodot,  || es minden gyanusága Csapo Martonnera  [[volt  ||}  ugy az feleséginek@ is az keze oszve dagadván,  || es megh sebesedet,  || kit@ is az Hoher gyogyitott megh  || az irant@ is Csapo Martonnera {volt ]] Gyanuságok.  || 
Bosz. 154.		1737	Eger, 	Heves megye				 {\!lat!Quarta testis Dorothea Czako consors Georgii Nagy Agriensis annorum circit.} || {\!lat!Quarta testis Dorothea Czako consors Georgii Nagy Agriensis annorum circit.} || Az Fatens egyebett nem tud,  || hanem egy alkalmatossaggal ezen Fatens font Csapo Martonnénak,  || es megh fonvan  || a mint alkujok  [[volt  ||]]   nem fizetett megh Csapo Martonne,  || hanem ezen Fatens gyakorta üzengetett reaja,  || 
Bosz. 154.		1737	Eger, 	Heves megye				 másnap a Fatens fiacskajának az feje razodott ide s@ tova  || és a szeme@ is el fordult,  || ezen Fatens mindgyart gyanakodott Csapo Martonnéra  || minthogy sok szó  [[volt ]]  reaja,  || 
Bosz. 155.		1748	Gyöngyös, 	Heves megye				 {\!lat!1mo} || Tudgyae, || Látta e || avagy hallotta e a tanu  || hogy megh halt Nagy Maris mesterséges aszony  [[volt ]]  el annyira,  || hogy sokszor embereket, és marhákat szokott rontani,  || sőt nem is mertek nékie a Szomszedgyai véteni, félvén tüle,  || 
Bosz. 155.		1748	Gyöngyös, 	Heves megye				 a férfinak {\!lat!S. V.} a szemérem teste olly nagy dagatt  [[volt,  ||}  mint egy fazék,  || és fekete;  || a feleségének pedigh egyik karja megh {volt ]] dagadva,  || és holyagok hellyel hellyel rajta,  || és a mellye@ is megh {volt }dagadva,  || 
Bosz. 155.		1748	Gyöngyös, 	Heves megye				 Azt tudgya a fatens,  || hogy igen gyakran fő fájó  [[volt } Nagy Maris;  ||de || hogy ollyan fulládozó lett volna,  ||azt@ nem tapasztalta; || hanem || hogy olly gyözhetetlen haragú {volt,  ||]]  hogy az egész Solymosi utczában meg hallott a kiáltása.  || 
Bosz. 155.		1748	Gyöngyös, 	Heves megye				 hogy !eléb állott,  || és maid esztendeigh bujdosóban  [[volt,  ||]]   azt@ is csak hallotta ugyan az édes annyátúl,  ||és || mégh gyermek lévén a fatens  ||járt is eszében, || a mikor haza jött bujdosóbúl.  || 
Bosz. 155.		1748	Gyöngyös, 	Heves megye				 Látta || hogy gyakorta betegeskedet Nagy Maris,  || s fulladozó  [[vólt,  ||]]   
Bosz. 155.		1748	Gyöngyös, 	Heves megye				még a szomszédok || mivel a szó hozzá vert,  ||azt mondották: || nó megint betegh Nagy Maris,  || nyilván nyargalózni  [[vólt:  ||]]   
Bosz. 155.		1748	Gyöngyös, 	Heves megye				 azt is tugya  || hogy fölöttéb pörlekedő  [[volt,  ||]]  és || ha el kezdette a perlést,  || ha szinte a perlő társa távozott is tőle,  ||de méghis háromszor, négyszer is kiki jött a házábúl pörölve és zsembelödve. || 
Bosz. 155.		1748	Gyöngyös, 	Heves megye				 {\!lat!Authenticata: addit,} || hogy ritka hét  [[volt,  ||]]   hogy Nagy Maris nem betegeskedett,  || és a fatens betegesnek tapasztalta.  || 
Bosz. 155.		1748	Gyöngyös, 	Heves megye				 ugyan magátúl hallotta panaszát,  || hogy mindenkor a fejét fájlalta  || mondván, || csak nincs mar olly egésseges,  || mint az elöt  [[volt  ||]]   a minthogy a fejét maid mindenkor be is kötve látta;  || 
Bosz. 155.		1748	Gyöngyös, 	Heves megye				e mellett || hogy ollyan perlekedő  [[volt,  ||]]   hogy gyakorta az Ucza is ki állott a pörlekedésire,  ||tudgya; || 
Bosz. 155.		1748	Gyöngyös, 	Heves megye				 mégh titulalt Úr mint akkori Szolga Biró a fatensnek, mint ugyan akkori tizedesnek parancsolta,  || hogy fognák megh,  || aki is eléb eszre vévén elöttök el illantott,  ||és tovább || mint esztendeigh  ||oda  [[volt; ||]]   
Bosz. 155.		1748	Gyöngyös, 	Heves megye				 Ezen kivül a tanú maga@ is tapasztalta Nagy Marist sárgának,  || és mindenkor beteges  [[volt,  ||]]   
Bosz. 155.		1748	Gyöngyös, 	Heves megye				ló körmöt is, || kiben bizonyos Zsir  [[volt,  ||]]  a házában tartott. || 
Bosz. 155.		1748	Gyöngyös, 	Heves megye				 maga is látta a fatens,  || hogy mind a kettőnek mellyei, köldökei, és {\!lat!S. V.} szemérem testei ollyan  [[volt,  ||]]   mintha meg forrózták volna,  || s dagadozott,  || kivált a férfinak a szemérem teste,  || mint egy nagy fazék,  || 
Bosz. 155.		1748	Gyöngyös, 	Heves megye				 hallotta azomban azt mind magoktól a megh holt személlyektül,  || hogy Nagy Marisra  [[volt ]]  minden nehesztellések,  || mind másoktúl,  || hogy eő rontotta volna megh,  || 
Bosz. 155.		1748	Gyöngyös, 	Heves megye				 {\!lat!Authenticata addit:} || hogy sárgának, és betegesnek a tanú tapasztalta lenni;  ||sőt akkoron is, || midőn a casus rajta esett,  ||Nagy Maris beteges  [[volt. ||]]   
Bosz. 156.		1749	Földvár, 	Heves megye				 7dik Tanu Balog András {\!lat!circiter 60 annorum}  || le tett hite után vallya  || hogy eő tudgya  || mikor Füreden lakott@ is a Tibáné  || a Tanú@ is ott lakott  || szüntelen ollyan gonosságban  [[volt  ||]]   és kellett onnat el menni gyomára,  || 
Bosz. 156.		1749	Földvár, 	Heves megye				 8dik Tanu Petres Jánosné cir. 31 Esztendős  || le tett hite után azt vallya,  || hogy tudgya azt,  || hogy az Rácz Istok leánykája épen született  || mellyrül az felűl irt Tanu beszélgetett  || és annak utánna romlott meg  || s Tibánéra  [[volt ]]  Gyanóságok  || mivel ugy beszéllé a@ báttya is  || hogy a szemibe kopött.  || 
Bosz. 156.		1749	Földvár, 	Heves megye				 elmégyen haza a@ szállására,  || mingyárt oljanná lett  || mind ha meg ujjult vólna,  || semmi baja sem  [[vólt,  ||]]   
Bosz. 156.		1749	Földvár, 	Heves megye				 az után masodczor  || tudgya azt is,  || és jelen  [[vólt ]]  a@ mezőbe  || mikor Fazakas András Tibánénak a Lencse földgyét meg szántotta  || s a Tibáné ki ment hozzája  || s tilalmazta  || hogy bé ne merje vetni  || mert meg bánnya,  || 
Bosz. 156.		1749	Földvár, 	Heves megye				 mind azokat jól tudgya  || mert jelen  [[volt ]]  a Fatens.  || 
Bosz. 156.		1749	Földvár, 	Heves megye				 ott is jelen  [[vólt ]]  a Tanu.  || 
Bosz. 156.		1749	Földvár, 	Heves megye				 mikor készült  || az Tibáné ott  [[volt  ||]]   s azt !mondgy az Fazakas Istvány Felesége,  || mikor a fejér ruháit nézegette,  || semmi madzág nincs az Uram gattyájában,  || Ha csak nem csinálok,  || 
Bosz. 156.		1749	Földvár, 	Heves megye				 15dik Tanu Tyaka Mihályné cir. 28 Esztendős  || letett hite után Vallya  || hogy || midőn egy alkalmatossággal a Tibáné hozzá ment vólna  || és kért tölle egy meszel Palinkát pénzért avagy fonásért,  || de || mivel parancsolat  [[vólt } iránta minden embernek a Birótúl  || hogy szabad ne légyen el adni,  || s az Urátul is kemény Parancsolattya {vólt  ||]]  senkinek se adgyon Pálinkát,  || s nem mert adnj  || mivel nem is {vólt }annyira való,  || 
Bosz. 156.		1749	Földvár, 	Heves megye				 a midőn osztán harmadnap mulva meg nyilatkozott  || egy dió forma halyoggal bé borittatott nagy gömböki  [[volt ]]  a szemébe,  || mellyel semmit sem látott  || 
Bosz. 156.		1749	Földvár, 	Heves megye				 semmi modot és orvosságot nem találván annak meg gyogyittásában,  || mentenek a Nagy Kunsági Districtusban levő Kisujj Szálás névü Hellységben,  || holott  [[vólt,  ||]]   és még most is vagyon oly kisded Léányka,  || ki@ is eleitül fogva a@ boszorkányokkal járt  || és mindenütt eőket látta  || s láttya,  || kinek@ is az ő !vállai tételére sokan Kunságban Tömlöczöztetnek mostan is  || 
Bosz. 156.		1749	Földvár, 	Heves megye				 magam is vóltam akkor  || nagy vendégség  [[vólt,  ||]]  és || midőn a tánczot el unták  ||azt kérdik egymástúl, || kinek vólna egy kis gyermeke,  || 
Bosz. 156.		1749	Földvár, 	Heves megye				ez || a kire kigyelmetek gyanakodik  ||azt mondgya || vagyon néki egy  || akinek az Anya nem régen@ is Csapláros  [[vólt,  ||]]   
Bosz. 157.		1750	?, 	Heves megye				 Első Tanu Kis András circiter {\!lat!annorum} 34  || le tett hite után vallya  ||hogy || midőn az Gyermeke Nyomorék  [[vólt,  ||]]  gyanakodott, || hogy eő vesztette meg,  ||mert || midőn oskolában jártak vólna  ||az Szegőné Fia egy kalamárist el vesztett, || és ment a Szegőné Léánya az Oskola Mesterre  || hogy hová tette az öcsének kalamárissát  || mert ott kell lenni eő nálla,  || 
Bosz. 157.		1750	?, 	Heves megye				 mellyért az Szegőné meg haraguván ment a Kis András Napára,  || hogy annak elötte meg Pirongatta  [[vólt ]]  az leányt,  || 
Bosz. 158.		1754	Átány, 	Heves megye				 az holott a Tanú Leányának álmában úgy teczet,  || mint ha valamely Kis Gyermekek ritak volna körülöttök,  || mely miatt igen meg ijedet a Tanú Leánya,  || és mindég ollyan rettegős  [[vólt  ||]]   
Bosz. 158.		1754	Átány, 	Heves megye				 melyet meg sem tartott volna a Tanú,  || de szénnel teli  [[volt,  ||}  és az Ura sem {vólt ]] oda haza,  || nem adta oda néki;  || 
Bosz. 158.		1754	Átány, 	Heves megye				a Tanú || (egyéb Zsirja nem lévén)  ||a mécsbül adott néki egy keveset, || és azzal Zai Jutka meg kente,  || de nem ott  || ahol baja  [[vólt,  ||]]   hanem a Mellye !Csontyát föllott az torkát,  || 
Bosz. 158.		1754	Átány, 	Heves megye				Ezekre való nézve a Tanúnak az Ura || midőn gyötrötte volna a Leányát,  ||fejszével@ is leste, || de lehetettlen  [[volt ]]  látni,  || hanem csak az rimánkodását hallották az Leánynak,  || 
Bosz. 158.		1754	Átány, 	Heves megye				 Ezen Tanú szomszédtságában lakván akkori Posta Mesterné Aszonyomnak,  || mivel jó akarója@ is  [[vólt,  ||]]   oda ment hozája a Tanú, kérvén őtett,  || hogy segitene a Leányán valamit  || ha tudna  || (meg beszélvén esetit)  || 
Bosz. 158.		1754	Átány, 	Heves megye				 és akkor a Tanú, Gyomán  [[vólt ]]  Békes Vármegyében az fiainak látogatásokra,  || midőn öszve akadot Zainé a Tanúval,  || és akkor panaszolkodván beszéllette a Tanúnak.  || 
Bosz. 158.		1754	Átány, 	Heves megye				 és leg első szózattya@ is az  [[volt,  ||]]   Ej Anyám Asszony Zainé vágott engem az földhöz,  || 
Bosz. 158.		1754	Átány, 	Heves megye				 annyival inkáb féltek tüle,  ||mivel az el múlt Gyöngyösi Sz. Ersébeti vásár tájan, || minek előtte még a felesége a Tanúnak Gyermek ágyat nem fekütt volna,  ||akkor@ is csak nem hasonló rongyban illyetén Búbájos mesterségeket egy csomóban kötve, ugyan azon helyen az Pitvarban bé hajtottak, || a mely csomót a Tanú ki@ is oldot,  || és egy darab Agyak, három giriszd foghagyma, Zöld Petreselyem, Szén, Tapló, Gyapju, és mint egy egy réfnyi Gatya Madczag forma csombókos Madczag  [[vólt ]]  belé kötve,  || de aszt azon módon öszve kötötte a Tanú  || és a szemet Dombon meg égette.  || 
Bosz. 158.		1754	Átány, 	Heves megye				 {\!lat!Quintus testis Stephanus Göncze incola possessionis Atány annorum cir. 35 juratus fassus est:} || Ennek előtte két esztendővel itt Atányon  [[vólt } valamely lakó Asszonya a Tanúnak,  || Zai Jutkával közelrül való Attyafiságok lévén,  || a kinek az édes Attya egynéhány Gazdáknak juhásza {volt.  ||]]  
Bosz. 158.		1754	Átány, 	Heves megye				 Mivel pedig a Szombati Estveli, és Vasárnapi két fejés az Juhászoknak bériben adatik;  || azon Lakó Asszonya a Tanúnak gyermek ágyban feküdvén,  ||az Helység Bábáját || (mivel Zai Jutka Attyafia  [[vólt)  ||]]  nem merte magához hinnya, || hanem Zai Jutkát,  || tartván attúl,  || hogy ha aszt nem hinná,  || meg rontaná őtett:  || 
Bosz. 158.		1754	Átány, 	Heves megye				 a mint hogy el sem merte a Tanú felesége halgatni  || (jól lehet nem az magáé  [[vólt)  ||]]   mind az által mind Sajtot, mind Zsendiczét adott néki.  || 
Bosz. 158.		1754	Átány, 	Heves megye				 Más nap Vasárnap lévén  || akkor@ is azon feküvő Asszonyáé  [[vólt ]]  a Tej,  || ismét Zaine oda küldötte a fiát,  || hogy agyanak néki egy fazék Zsendiczét,  || de a Tanú felesége nem akarván az gyermeknek adni,  || onnan ki igazitotta.  || 
Bosz. 158.		1754	Átány, 	Heves megye				Ezen Tanú a Lakójának || (a ki Juhásznéja  [[vólt ]]  több Gazdákkal edgyütt)  ||Sajtott nyomván reggel, || Zainé meg átallotta magát,  || hogy adgyon néki a Tanu egy kis fris Sajtott, és Zsendiczét;  || 
Bosz. 158.		1754	Átány, 	Heves megye				 akkor ugyan meg nem mérészlette tartani a Tanú,  || mivel már sok gyanúság  [[vólt ]]  reája,  || és az Lakójához@ is mint Bába járt,  || adott néki mind Sajtott, mind pedig Zsendiczét;  || 
Bosz. 158.		1754	Átány, 	Heves megye				 tudgya kend  || hogy nem az enyim  [[vólt,  ||]]   nékem pedig meg parancsolta a Lakóm,  || hogy ne adgyak.  || 
Bosz. 158.		1754	Átány, 	Heves megye				 rimánkodott néki,  || hogy ne bántaná,  || mely kérésére le nem húzta ugyan,  || hanem a Testinek esett,  || és úgy öszve fojtogatta,  || és gyötrötte,  || hogy merő kékség  [[vólt ]]  a Teste.  || 
Bosz. 158.		1754	Átány, 	Heves megye				 Tudgya aszt@ is a Tanú bizonyossan,  ||hogy || ha valakihez valamit kérni ment  || (mivel ollyas kéregető képpen szokott élni,  ||semit kérelme ellen meg tartóztatni nem bátorkodtak, azért) || hogy az illyetén esetektül tartottak minnyájan,  || mint hogy igen nevezetes Aszony  [[vólt.  ||]]   
Bosz. 158.		1754	Átány, 	Heves megye				 mingyárt más Nap regvel tapasztalták  || hogy egész Dió, fonallal által  [[vólt } kötve,  || és úgy a Gyalog úton keresztül {vólt ]] téve  || az fonalnak pedig két vége a Mályvához {vólt }köttve;  || 
Bosz. 158.		1754	Átány, 	Heves megye				 Ennek Utánna férhez menvén a Tanú Balla Istvánhoz,  || egy rongyban némely Búbájos eszközöket Csomóban öszve kötve valaki bé vetett az ajtó felet lévő Lyukon,  || mellyet a Tanúnak az Ura mingyárt meg@ is égetet,  ||és || mivel annak előtte már Zainé panaszolkodot,  || hogy Balla Ersók néki kukoriczát adot,  || a Tanú pedig nem adott:  ||Csupán egyedül minden gyanúságok reaja  [[volt. ||]]   
Bosz. 158.		1754	Átány, 	Heves megye				 Ugy cselekedvén a Tanú,  || valamint Zainé parancsolta,  || virattig semmi baja nem  [[volt ]]  a Leánkának;  || 
Bosz. 158.		1754	Átány, 	Heves megye				 Inkáb el hitette magával a Tanú,  || hogy a Zainé keze  [[vólt ]]  orvossága,  || hogy sem a Zöld Petreselyemmel való be kötése.  || 
Bosz. 158.		1754	Átány, 	Heves megye				 azon förösztés után le fektette Zainé a Leánkát,  || és mint egy fél fertály múlva fel sikóltott álmábúl az Leánka,  || és az ajakacskája annyira le  [[vólt ]]  kötve,  || hogy az után soha sem vehette az Annya Csecsit a Szájában;  || 
Bosz. 158.		1754	Átány, 	Heves megye				 Mint hogy pedig egyéb Zainénál az Tanú felesége körül nem  [[vólt,  ||}  és a káposzta nem adásért meg fenegette,  || annyival inkáb az Egri Bábának mondásához képpest@ is minden gyanúságok Zainéra {vólt.  ||]]  
Bosz. 158.		1754	Átány, 	Heves megye				 hanem hallotta a Tanú,  || hogy Együdnének@ is úgy  [[vólt ]]  az gyermecskéje  || oda vitte a Tanúnak az Annya a Gyermecskét, tudakozván  || hogy mivel gyógyitotta volna meg az fiacskáját,  || éppen úgy vagyon a mienk@ is.  || 
Bosz. 158.		1754	Átány, 	Heves megye				Ez után az masodik terhivel@ is, || mely ez előtt mint egy ött Holnappal eset,  ||hasonló képpen történt a Tanúval, || a Gyermecskéinek egy Hétre születése után le ragatt a szája,  || és három hétig egy cseppet sem szopot,  || mely miat inkáb holt, mint sem eleven  [[vólt ]]  az gyermecske.  || 
Bosz. 158.		1754	Átány, 	Heves megye				 {\!lat!Undecima testis Elisabetha Vékony relicta Gregorii Juhász Atányiensis annorum cir. 45 jurata fassa est:} || Az Mostani Atányi Biró, akkor korcsmárossa lévén az Helységnek,  || kinek@ is felesége csak nem halálon  [[vólt,  ||]]   már életéhez sem biztak;  || 
Bosz. 158.		1754	Átány, 	Heves megye				 más Nap jó egéséggel fel kelt,  || és többet semmi baja nem  [[vólt.  ||]]   
Bosz. 158.		1754	Átány, 	Heves megye				ez után az Agyában || a mint a Tanú vallya  ||talám egy szál szalma sem  [[vólt, ||]]   a mely nem rázodott volna,  || a minémü erővel rászták a Tanúval az ágyat,  || és egész gyerek ágyában mindétig illyetén dolgokkal csigázták,  || és egy egész holnapig semmit sem alhatott a Tanú.  || 
Bosz. 158.		1754	Átány, 	Heves megye				 Minden gyanúságok pedig Zainéra  [[vólt } azon okbúl,  || hogy két Bábája {vólt ]] az Helysegnek,  || és Zainét nem hitták,  || hanem az másikát hivatta a Tanú;  ||és ugyan akkor || midőn le akart feküdni,  ||mind maga a Tanú, mind pedig körülötte lévő Aszonyok be hallották az Házban, || midőn Zainé mondotta volna valakinek a Tanú Ablakja alatt,  || hogy nem jó minden Aszonnyal jót tenni  || értvén a Tanút,  || mert bal itilettel vannak az ember felől.  || 
Bosz. 158.		1754	Átány, 	Heves megye				 Mivel pedig minden gyanuságok Zainé ellen  [[vólt, ]]  azért;  || hogy a marháját a Tanú férje telelni fel nem fogadta,  || tanakodot az Urával a Tanú,  || hogy Zainét kellene ell hinnya  || had kenegetné meg,  || talám használna valamit néki;  || 
Bosz. 158.		1754	Átány, 	Heves megye				 Jól lehet ugyan ennek előtte@ is minden gyanúsága Zainéra  [[vólt ]]  a Tanúnak,  || de az után annyival inkáb erősitette gyanúságát,  || mivel oly bolondcság álapottal, oly hirtelenséggel segitett rajta.  || 
Bosz. 158.		1754	Átány, 	Heves megye				de a Tanú@ is || (mivel az Urának más Pásztor társa@ is  [[vólt,  ||]]   kivel osztozott a Búzával):  ||mondotta, || hogy eő bizony nem bánnya  || akár hol veszi,  || csak adgya meg.  || 
Bosz. 158.		1754	Átány, 	Heves megye				 az hozott ó hájal mihelyest csak az fél kezével meg csúztatta a Tanúnak Lábait,  || azon szempillantásban meg szüntek minden fajdalmi,  || valamint ha másodczor lett volna a világra  || semi baja nem  [[vólt.  ||]]   
Bosz. 158.		1754	Átány, 	Heves megye				 kit mivel nem adhatott mingyárt az Felesége,  || kinek semmi baja az előtt nem  [[vólt,  ||]]   roszúl kezdett lenni,  || s úgy annyira el !nyomátatott  || hogy az Házbúl sem mehetett ki,  || minden ereitúl meg fogyatkozván,  || hanem az Házban Pacsikán ha mi kevesset !mondúlhatott,  || 
Bosz. 159.		1760	Tiszabő, 	Heves megye				 Radics Mihálly Uram  [[volt ]]  az Eskütt azon Inquisitioban  || de most jelen nem lévén  || nem subscribalhatta  || hanem azt az után is el kovetheti.  || 
Bosz. 159.		1760	Tiszabő, 	Heves megye				 {\!lat!ad 1mum: } || Ez előtt {\!lat!cir.} három esztendővel a fátens Kőtelki Harangozónál Zsöllérül lakván  || [[ volt } már néki egy jó szólló Leánykája,  || a kihez Farkas Dora el menvén hagymát kérni,  || hogy nékiek hagymájok nem {volt,  ||]]  s nem adhattak,  || azomban Farkass Dora nagy haraggal a fátenstül el menvén, meg fenegette, mondván,  || No, || ugy mond  || meg bánnyátok, || hogy hagymát nem attatok,  || 
Bosz. 159.		1760	Tiszabő, 	Heves megye				 Történt a Tanúval az is,  || hogy gyermek ágyban feküdvén a Felesége,  || Farkass Dora pedigh az akkori Feleségivel lévő Bábára haragudván,  || Felesége harmad egész napigh nyutva némán feküdött,  || tellyes gyanósága másoknak szavaira nézve@ is Farkas Dorára  [[volt,  ||]]   
Bosz. 163.		1631	Ekecs, 	Komárom megye				 keveset feihetet az tehentöl  ||de || mikor az asoni adot fazokat neki,  || hogi haza hoza az teiet,  ||akor teli feihete az fazokat || akar minemi fazek  [[volt ]]  is  || 
Bosz. 163.		1631	Ekecs, 	Komárom megye				 Ezen tanu ra nezet heuesi andrasnera mind solgastol  || mikor ez dolgokat celekete  || miuel hogi sok so  [[uol ]]  heuesi andrasnera;  || azert akartuk megh probalni  || hogi ha lathatunke ualamit hoza.  || 
Bosz. 163.		1631	Ekecs, 	Komárom megye				 Ez celekedet penigh 1626 estendöben  [[uolt.  ||]]   
Bosz. 163.		1631	Ekecs, 	Komárom megye				 Ezen tanu ezt is ualia  || hogi masodik sen giorgi !napja;  [[uolt ]]  egi solgam tizen hat eztendo taiban leuö  || es monda  || uram had menik föl az haz heiara,  || hat lesem megh heuesi andrasnet  || had lasam  || mit celekezik  || 
Bosz. 163.		1631	Ekecs, 	Komárom megye				 Ezt agia hoza  || hogi halotam az solgamtol  ||hogi || mikor heuesinet solgalta,  ||maganak nem feihetet ||de || mikor oda haza kölöt  ||akar micodas fazek  [[volt ]]  is || teli feihete tölök.  || 
Bosz. 163.		1631	Ekecs, 	Komárom megye				 az az asoni lukac istuanne  [[uolt  ||]]   az ki azon elöl ment,  || 
Bosz. 163.		1631	Ekecs, 	Komárom megye				 41. Tanu berec !iakoba {\!lat!ann.} circ. 32 megh eskut  || es h. u. ezt valia  || mikor !heuesinet foghua  [[uolt  ||}  az biro hazanal örzö uoltam  || akoron erötetuk az eskutet  || hogi bort hozon  || az eskut es hozot negi ice bort  || az {\...]]  kikel öriztuk  || azokal egiut le feküdtunk  || 
Bosz. 163.		1631	Ekecs, 	Komárom megye				 46. Tanu aztaljarto Janos {\!lat!ann.} circiter {\...} m. e.  || es h. u. e. v.  || hogi egikoriban ados  [[uolt ]]  ot penziuel  || kerte heuesi andrasnetul  || 
Bosz. 163.		1631	Ekecs, 	Komárom megye				 az ot penz hogi az hazban  [[uolt  ||]]   az legeni nem akarata szerent az teiet el döntöte  || es ostan mingiarast megh fenegete  || hogi bizon megh bania  || otan hamar föl sugorodot az laba.  || 
Bosz. 163.		1631	Ekecs, 	Komárom megye				 14. Tanu Topoc albertnek fel. borbala assoni; {\!lat!ann.} circ. m. eskut  || és h. u. e. v.  || hogi halota ezen tanu masoktol  || hogi egi solgaia  [[uolt ]]  heuesi andrasnenak  || es egi lepedöt adot neki  || hogi megh huza az buzakon az lepedot sen@ giorgi napian  || 
Bosz. 165.		1653	Naszvad, 	Komárom megye				 a lánzrol el hozatvan minniajunk elöt tizenket Esköttek elöt, azt vallotta,  || hogy ötet Nagy Miklos ugian hötivel czalta megh,  || az elött ö mindenkor iambor  [[volt.  ||]]   
Bosz. 165.		1653	Naszvad, 	Komárom megye				 {\!lat!2. testis} Giöröfy Janos {\!lat!annorum 40} megh eskött,  || höti után vallia  || cinált  [[volt ]]  ö neki a maga felesége fördöt,  || 
Bosz. 176.		1688	Pusztasomorja, 	Moson megye				 nem  [[volt ]]  othon  || midön az Biro elöt es kössigh elöt panaszt tött volna Santa Martony Felessighe Kovacs Györgynere,  || hanem csak hallota massoktul.  || 
Bosz. 177.		1741	Kosd, 	Nógrád megye				[[ vólt ]]  ottan regveli téj,  || csak bele forditotta egy fazékban,  || 
