txtid	date	year	settlement	county	from	to	soc.stat	hit
Bosz. 272.		1733		Sopron megye				 mivel annak előttö@ is  [[kirt  volt ]] az Fatenstül szállást;  || 
Bosz. 272.		1733		Sopron megye				 minek elöttö el ment volna,  || ugyan  [[kinálta  volt ]] keves maradik itellel,  ||mellet az Fatens maga leányának || (kit@ is akkor borért {küldött volt)  ||}kinálta, ||de azonban || hogy az leánya megh érkezet a borral,  ||kivánta neki el tett ételit megh ennyi, || és mint egy neheztellet,  || hogy Szekér Katának eleiben tette az annya,  || 
Bosz. 272.		1733		Sopron megye				 {\!lat!Ad 1mum} || hallotta másoktul,  || hogy azon Thótth Keresztúrot megh hólt fekete szoknyás Aszszony Boszorkány, és bubájos  [[let  vólt ]] vólna,  || 
Bosz. 272.		1733		Sopron megye				 az után következendő Szent Iván nap tájban a fátens a Téti kúttul maga szekerével midőn viszsza jövet Arpásj mezőben jött vólna,  || tehát tizen két Esztendős Leánya a Szekeren  [[el sivalkodot  vólt,  ||]]  mondván, || jaj a fekete aszszony Kata Leányával itt vagyon,  || a kútban akarnak ölni,  || 
Bosz. 273.		1737	Szil, 	Sopron megye				 {\!lat!Ad 2dum} ||Adorján Mihálnak gyermekét || hallotta ||hogy megh rontotta volna Tott Ilona, ||Czigán Mihálnak leányátul Örsétül pedigh halotta || a midőn azt@ is  [[megh rontotta  volt  ||]] beszillenyi, || hógy engem csak azért maga Tott Ilona rontotta megh,  || mert lattam is  || a töbiek közöt hógy jelen vólt,  || 
Bosz. 278.		1743	Homok, 	Sopron megye				 azt nyilván és bizonyossan hallotta beszéllenyi a Tanu,  || hogy ez előtt circit. három vagy négy Esztendővel Horváth Lucza Draszpurgi Aszszonytul, Leányának egy vállot  [[vett  volt ]] hitelben,  || azon Draszpurgi Aszszony, másod magával ennyihán ézben le\jöt Homokra ez válnak az árráért,  || de sokszor meg nevezett Horváth Lucza Terminusrul Terminusra hallasztotta a válnak meg füzetését;  || 
Bosz. 278.		1743	Homok, 	Sopron megye				 {\!lat!Ad 1mum 2dum et 3tium} || Egyebet nem tud  || se nem hallot a Fatens,  || hanem az elött circit. eöt Esztendővel nevezett Horváth Lucza Drászpurgi Aszonyoktul egy vállot  [[vett  volt ]] hitelben  || 
Bosz. 282.		1742	Babót, 	Sopron megye				 Ha nem ott laktában egykor valamj pénze  [[el veszet  volt ]] Szabo Mihálynak,  || tehát akkor látta a Fatens  || hogy Szabo Mihályne egy bugyogos korsoba éczaka üdőn valamit főzött,  ||de || mj volt az korsoban  ||nem tudgya, || hanem egy fejsze födő helyet volt az korso száijára tive,  || aszt látta,  || mivel a Fatens azon éczaka űdőn ki talált mennyi az konyhára,  || 
Bosz. 282.		1742	Babót, 	Sopron megye				 Másodszor pedigh aszt látta  || hogy Uy Esztendő nap verradora éczaka mint egy éyfel tájban  [[ki ment  volt ]] a Fatens valamj szükségére,  || és akkor látta  || hogy Szabo Mihály Feleséghe Szarka Kata egy fazékban valamit főzött,  || mely@ is ugy ropogot  || mint ha káposztát főzöt volna.  ||de || mj lehetett a fazékban  ||nem tudgya, || 
Bosz. 282.		1742	Babót, 	Sopron megye				 {\!lat!Ad 4tum} || Jelen volt ezen Fátens@ is azon alkalmatossággal {\!lat!in anno currentj},  || a midőn tudnj illik Baboti lakosok az Kapuvárj Majorhoz Ur Dolgában tüskét  [[hordottak  volt, ]] Szabo Mihály szolgájával együtt,  || 
Bosz. 282.		1742	Babót, 	Sopron megye				 Mint hogy azon nyavalában eset Gyermeknek az édes Annya harom izben@ is requirálta az Birákat és Eskütteket  || hogy mennyenek rajta Szabo Mihálynén,  || és fogják megh,  || mert az eő Gyermekét nem más ha nem Szabo Mihályné rontotta megh,  || ezen hallamáson kivül erre a Punctumra egyebet nem tud,  || és hogy azért  [[cselekedte  volt,  ||]]  hogy az Lovait megh nem várta a Csordával  || s utánna köllyöt Szabo Mihálynénak hajtanj az Lovakat,  || s akkor megh fenegette,  || és ugyan azon következendő éczakára el romlott az Gyermek.  || 
Bosz. 282.		1742	Babót, 	Sopron megye				 egyebb ollyas bubájos boszorkányságot nem tud,  || sem nem hallot ellenek az nevezet Személlyeknek,  || ha nem ennek előtte circit. nyolcz Esztendővel Karácson éczakáján,  || a midőn az Templombul  [[ki gyöttek  volt,  ||]]  a Fatens az kertyében ment,  || és akkor látta,  || hogy egy jó marok szénát kj huzot Szabo Mihály az Fatens kazallábul,  || és el vitte,  || 
Bosz. 284.		1742	Csorna, 	Sopron megye				 mind ezen elől számlált keserves nyavaláikat, es károikat hüti után@ is nem másra, hanem sokszor nevezett Kas Andrásné gonosz cselekedetinek tulaidonittya,  || mivel igen haragudott reájok azert,  || hogy a mi némő házot  [[ell adott  volt ]] Kas András Hegedüs Péter udvarán lévőt  || azon Házot az Fatens férje vásárolt megh Kas Andrástul,  || de Hegedüs Peter {\!lat!jure praeemptionis} a fatensnek nem engedte,  || mivel az eő udvarán volt az Ház.  || 
Bosz. 284.		1742	Csorna, 	Sopron megye				 Hallotta aszt,  || hogy Makkos Ilonátul Kormos György Feleségétül Buzát  [[kirt  volt ]] egykor Kas Andrásne,  ||de || hogy nem adott neki kirisire,  ||azert rontotta volna megh eőtet testiben || hogy most@ is nyomorog bele.  || 
Bosz. 284.		1742	Csorna, 	Sopron megye				 {\!lat!Ad 3tium} || hallotta aszt,  || hogy Kormos Györgynetül Buzát  [[kirt  volt ]] Kas Andrásné,  ||de || mivel nem adhatott neki  ||az után csak hamar annyira megh romlott testiben, || hogy mind az napig@ is nyomorult bele,  || es hogy nem másra, hanem gyakran nevezett Kas Andrásnéra gyanakszik Kormos Györgyné,  || hogy az rontotta megh testiben.  || 
Bosz. 285.		1742	Csorna, 	Sopron megye				 A mint mindenkor@ is tartottak, és igen féltek legh inkáb Tormánétul az Csornaj Emberek,  || előbb ugyan a midőn panaszra ment volna Hiecz János cselédj  || akkor  [[megh iedet  volt ]] Tormáne,  || és félre álván maid két vagy három hétigh lappangot imit amot a Várgyen kivül.  || 
Bosz. 285.		1742	Csorna, 	Sopron megye				 Vörös Péterné ellen sem tud egyebet,  || ha nem egykor az Baboti Malomban  [[ment  volt ]] az fatens, Bona Andorral,  || és az utban egyrül másrul elől hozakodván beszéllették  || kérdvén az eöcsét Haszonicz Mihályt  || hogy ha gyogyule vagy nem.  || 
Bosz. 288.		1743	Csorna, 	Sopron megye				 nem de azon okbul  || hogy taváli Esztendőben minek előtte megh fogattatott volna nevezet Tott Christina,  || Hasonicz György azt  [[fatealta  volt ]] az ellene peragalt Inquisitio álkálmatosságaval,  || mint ha e Fatensnek maga beszellette volna Vörös Pal, ugy mint Vörös Peternek fia ezen szokat  || hogy eö egykor az szantasbul haza menvén,  || es ket fazikban föt taska lévén  || az egyik fazikbul tálolván néki  || evet, || s annak utánna ki ment az rétre,  || s ott minden füvek, fak megh szolamlottak hozza,  || 
Bosz. 288.		1743	Csorna, 	Sopron megye				 ugy hallatik  || azon okbul tártatik Vörös Peterné az foghsághban,  || hogy Hassonicz György olly forman  [[fatealt  volt ]] az Magistratualis inquisitioban  || mint ha e fatensnek maga beszéllette volna Vörös Pál ugy mint az megh irtt Rab Aszonnak fia azon szokat  || a mint az {\!lat!De eo utri} punctumban, es az magistratusi Inquisitioban@ is föl vágyon téve,  || holott eö nem ugy beszellette Haszonicz Györgynek  || hogy Vörös Páltul hallotta;  || hanem masoktul beszillenyi hallotta;  || de kitül  || nem reflectalhattya magát,  || mivel ez elött harom Esztendövel volt azon beszéd:  || tudni illik hogy Vörös Pal egykor haza menvén enyi kirt,  || es az felesége tálolt neki egy fazékbul taskat  || (mivel ket fazékban volt az tüz helen)  || es abbul évén az retekre ment,  || es ott az füvek megh szolamlottak hozza.  || 
Bosz. 291.		1745	Ebergőc, 	Sopron megye				 Véghtire azt@ is vallotta  || hogi Nehaj Visine javallásabul  [[vitt  volt ]] az maga házához egi szároz Varas bekát,  || kivel@ is az tehenének el vett hasznát füstölte.  || 
Bosz. 292.		1745	Csorna, 	Sopron megye				 melly fenegetése után csak hamar eset az fiacskájának testiben való meg rontása,  || azon alkalmatossággal látta a fatens  || hogy az kargya  [[dagat  volt,  ||]]  és az bal lába öszve volt huzva,  ||de || ki által lett meg rontása  ||abban semmit sem tud. || 
Bosz. 296.		1755	Kapuvár, 	Sopron megye				 Történt ez előtt nyolcz vagy kilencz Esztendővel  || emlétett Kiss Ferencz rosz közkertet tartván  || Malaczai a Tanunak kertyében által szoktak,  || és felessebb károkat  [[okoztak  volt,  ||]]  melyeket minek utánna ell nem szenvedhetett,  || tulajdon Tarsát emlétett Kiss Ferenczhez ell küldötte,  || hogy az rést csinálná bé,  || és a Malaczokat rekesztené ell,  ||egyéb eránt || ha káro következik  ||magánok tulajdonicsa, || 
Bosz. 296.		1755	Kapuvár, 	Sopron megye				 tudja mind azonáltal azt a fatens Aszon,  ||hogy mégh azon üdőben, || a midőn emlétett Kiss Ferencznek Edes Attyával mint férjivel  [[lakott  volt,  ||]] történt; || hogy egykori alkalmatossághal Horváth Lőrincznével megh irtt Kiss Ferencznek egy Testvér hugával tojásokat keresni az héjban fel ment volna,  || ottan akad a három holt Ember koponyára,  || mellyeket ugyan az huga rugta előll láboival,  || de az egyik csak fél vala,  || kiket hogy eő az fatens Asszon megh láta,  || igen ell rémülle,  || és azonnal,  ||hogy férje estve felé || (mivel az halászó vizekre volt)  ||házához vissza tért || ugy panaszképpen jelenti a fatens Asszon,  || hogy három Koponya főt talált az héjban,  ||és || ha csak azok az háztul ell nem vitettettnek,  ||éczaka ki nem mér menni a szobábul, || 
Bosz. 296.		1755	Kapuvár, 	Sopron megye				 Hogy emlétett Kiss Ferencz mindenkor bubájos Embernek közönségessen Kapuvári Lakosoktul tartattatott  || az bizonyos,  || sőtt ez előtt ell tová hat vagy hét esztendővel történt,  || hogy a Tanu  [[kérettetett  volt ]] a véghre,  || hogy Nemeskérre menne ell emlétett Kiss Ferencz Eöcsének Kiss Györgynek Menyasszonyának haza hozattattására,  || kire jólehet a Tanu ajánlást tett,  || mindazonáltal a közben jobb fórja akadván  || bizonyos Pápaj Embernek kásáját válolta fel,  || hogy Sopronban viszi;  || kinek minek uttánna szándékánok valtozását megh izente,  || emlétett Kiss Ferencz töstint a Tanu házához vissza ment, valosághát a dologhnak megh tudni,  || 
Bosz. 296.		1755	Kapuvár, 	Sopron megye				a mint is || hogy másnap az Kapuvari Uraságh Vendégh-fogadójában  [[rakodott  volt ]] a Tanu,  ||fönt irtt Kiss Ferencz oda jött, || és lovait megh kerülvén, és rudas lova mellett megh álván mondotta:  || Ime Sopronban lovaid ell mehetnek Eöcsém,  || és Nemes-kérre nem?  || 
Bosz. 296.		1755	Kapuvár, 	Sopron megye				 Egyebet bubájos Tudománnya felől nem tud,  || hanem || hogy ez előtt némelly Esztendőkkel a Tanu magha gyümölcsös Kertyében szilvát őrzött,  ||és || mivel emlétett Kiss Ferencz a Tanunak szomszédja,  || [[kérte  volt ]] azon, || hogy az eővét is őrizné megh,  || mellyet ugyan fel nem válolt, maghára a Tanu,  || 
Bosz. 296.		1755	Kapuvár, 	Sopron megye				 hanem történt,  || hogy nappal Vargyas névő Embernek borjuj belé szaladván a kertben szilvájában ugyan tettek kárt,  ||de || hogy a Tanu azokat ki nem hajtotta,  ||utánna való éczakánok üdein mint egy Éjfél tájbon || hogy a Tanu a kertyében a Tüze mellett  [[fekütt  volt,  ||]] egyszersmind valamelly ágnok porczanását hallotta, || és arra fel serkenvén a fejét fel emelte,  || ugy látta  || hogy fönt irtt Kiss Ferencz nagy sietve, s ugyan bukva futott ell a Tanutul  || egy palczára lévén bizonyos ruhája kötözve,  || 
Bosz. 296.		1755	Kapuvár, 	Sopron megye				 Magha a Tanu egyebet nem tapasztalt bubájos mesterséghe iránt,  || hanem || hogy egykori alkalmatossághal Gyermekej a Tanunak, a kertben az gaz között jáczadozván  [[akattak  volt ]] holt Ember koponyáira,  || mellyet is a Tanunak a Gyermekek hirül bé vévin,  || azonnal megh parancsolta az megh irtt Gyermekeknek,  || hogy vessék által Kiss Ferencz házához,  || 
Bosz. 296.		1755	Kapuvár, 	Sopron megye				 Lehet annak circit. 23 Esztendeje  || hogy a Fatens Asszont mégh leány korában az Deutrumban megh irtt Kiss Ferencz közel eöt Esztendeigh mindenkoron biztatta,  || hogy házos társul ell veszi,  ||de || ennek is szerencséje akadván  ||férhez ment mostani Urához, || és férhez menetele után ugy meg babonázta az fatens Aszont,  || hogy Társát semmiképpen nem szerethette,  || holott előbb igen  [[szerette  volt,  ||]]  és a Fatens Aszonnyak bizonyos gyökeret adott  || hogy azt porrá törvén az Társánok Kássát főzne,  || az előtt való részit megh hintvén megh étettettné,  || 
Bosz. 296.		1755	Kapuvár, 	Sopron megye				 mellyek után törtint,  || hogy ujonnan a N. Vgyének Perceptora ismét 4 dullót  [[küldött  volt ]] az helységhre,  || mellyek véghett a 12 Esküttek s azok között Kiss Ferencz is a Biró házához eggyül gyülekezvén,  || és akkoriban ismét a Biro és Esküttek a Tanunak parancsolták,  || hogy az Dullókat szállittaná bé a restantiarius Gazdákra,  || 
Bosz. 296.		1755	Kapuvár, 	Sopron megye				 Azon föllül lehet annak 7 Esztendeje,  || hogy most nevezett Kiss Ferencz Bárson Miháltul ugyan is Kapuvári Lakostul bizonyos kötni való veszőket  [[kért  volt,  ||]] és || mivel emlétett Bárson Mihálnok feleséghe ingyen oda adni nem engette,  || sőtt inkább pinzért bizonyos Szijjárto Mester Embernek {atta volt,  ||}ugy annyira reája megh romlott az Asszon, || hogy mindnyájon csak holtnak tartották,  || 
Bosz. 296.		1755	Kapuvár, 	Sopron megye				 mind az által ez előtt circiter 16 Esztendővel tortént,  || hogy az Tanunak az házánok nád verésébül bizonyos kötnj való veszők  [[marattak  volt,  ||]]  kiket emlétett Kiss Ferencz {kért volt }a Tanutul  || hogy néki adná,  || 
Bosz. 296.		1755	Kapuvár, 	Sopron megye				 a mint@ is  [[oda ajánlotta  volt,  ||]]  de bizonyos Szijjártó Mester Ember előbb {ell vitte volt  ||} előbb || sem Kiss Ferencz érte jött volna,  || 
Bosz. 296.		1755	Kapuvár, 	Sopron megye				 Egyebet bubájos tudományárul nem tud az fatens Asszon,  || hanem törtint,  ||hogy || a midőn a fatens Asszonnak Urátul az deutrumban megh irtt Kiss Ferencz nádot kötni való vesszőket kért volna,  || és azokat oda is  [[ajánlotta  volt,  ||]] de akkoriban mingyárt ell nem vitte, || hanem a közben valamelly Szijjartó Mester Ember az fatens Asszon férjének ellenére ell {találta volt }vinnj,  || hogy annak utánna emlétett Kiss Ferencz az ajánlott veszőkért {ell ment volt,  ||} és azokat oda nem adhatták,  || nagy haraghos szemmel tekéntett mind az Asszonra mind pedigh a férjére,  || és nagy dörmögéssel ell ment az háztul,  || és ugy következett egy holnapra utanna,  || hogy a fatens Aszon testiben ugy !magh dagadozott,  || hogy szemeivel is aligh látott,  ||csontyai ellenben || ha megh fordult  ||ugy zörögtek, || mintha mind öszve lettek volna törve,  || 
Bosz. 296.		1755	Kapuvár, 	Sopron megye				 {\!lat!Ad 7mum} || a Rab Feleségével együtt egy nap üdein felkelvén Varsát kötni  || Gyertyát akartak gyujtani,  ||de || mivel az Tüz az Konyhában  [[el alutt  volt,  ||]] maga a Rab Szakács Páll szomszédgyához aztot meg gyuttani által ment csak egy ümögben, {\!lat!S. V.} egy Gatyában || akkoron elől találta nevezett Varga Mártont  || és kérdezte,  || hogy hol lett légyen illy későn  || kire midőn felelte,  || hogy az Korcsmán  || el bucsuztak egymástul,  || 
Bosz. 296.		1755	Kapuvár, 	Sopron megye				 {\!lat!11mo} || Varga Mihálal mi történt légyen enyihány Esztendők előtt  || a midőn tudniillik a Rab  [[kérte  volt,  ||]] hogy || mivel kertében sziváit őrzi,  ||szomszédgya livén, vigyázon az ő szivajra@ -is || tudgya e a Rab,  || 
Bosz. 303.		1717	Simontornya, 	Szabolcs-Szatmár megye				 Arra felelt az fatens  || bizony nem merek én az magam kunnyójaban hálni  || mert most@ is  [[el hozta  vólt ]] az Lovat énnékem Kardos Péterne,  || 
Bosz. 306.		1726	Tura, 	Szabolcs-Szatmár megye				 ezen fatens othon nem léte alkalmatosságávall egykor már betegh agjaban az Legénynek hozá ment Taraczkaj Jánosné,  || és valami kenjeret vitt nékie megh enni  ||kirül || midőn az fatens haza ment,  ||mint édes Atyának panaszolkodot azon István nevő fia || mondván || oh edes Apám Uram  || hiszem || ha Taraczkaj Jánosné nékem nem ata volna azt az kenjeret megh enni,  || nékem semmi bajom nem let volna,  || szepen már  [[fel gyogúltam  vólt ]] az én agjambúl,  || de az ulta mint ha az kődökömnél egy tánjér vólna,  || és abban egj sinort husztak volna,  || azal az kődökömet az hátam gerinczihez húszták  || ugy tetzik,  || 
Bosz. 309.		1727	Kisvárda, 	Szabolcs-Szatmár megye				 az mint hogy az remülesnek miatta ezen Fatenst annyira megh vesztetette  || hogy akkor tajban nem@ is könyöröghetett,  || az fiat pedigh ezen Fatensnek ugy megh rontotta  || hogy az el mult Szürettül fogva tavaszig örökke sinlet  || mert az kezét  [[ki tekerték  volt ]] az Boszorkanyok  || megh sem gyogyult mind addigh  || valamigh Rez Benkőnével megh nem bekélt ezen Fatens  || 
Bosz. 310a.		1728	Eszlár, 	Szabolcs-Szatmár megye				 arra felelt Farkas Györgyné  || ezt mondván,  || Bizony Isten azért cselekedtem  || hogy Almásira  [[haragúttam  vólt ]] meg,  || 
Bosz. 310a.		1728	Eszlár, 	Szabolcs-Szatmár megye				 vallya ez Fatens  || hogy nem más  || hanem sokszor emlitett Farkas Györgyné boszorkánsága által  [[rontatott  vólt, ]] és gyógyittatott@ is meg a Gyermeke,  || s kész fejére is esküdni.  || 
Bosz. 310a.		1728	Eszlár, 	Szabolcs-Szatmár megye				 annak utánna penig hivatván ujjobban  || hogy ha meg orvosolhatna valami modon  || az melyre tsak tiszta vizben parantzolta  || hogy meg mossa nem más hanem az férje az kezét,  ||és mingyárt || Isten eőtett ugy segéllye  ||meg gyogyul, || az mint hogy azon az napon vart@ is velle,  ||és || az midőn kerdette volna  || miert tselekedte,  ||azt mondotta || bizony Isten tsak Almásira  [[haraguttam  volt ]] meg  || és azért tselekedtem,  || 
Bosz. 310.		1728	Csobaj, 	Szabolcs-Szatmár megye				 {\!lat!ad 6um}. || Látta || hogy  [[dagatt  vólt ]] a Legény.  || 
Bosz. 311.		1729	Tét, 	Szabolcs-Szatmár megye				 {\!lat!4tus testis Petrus Tot incola Tetiensis colonus perillustris ac Grosi Dni Michaelis Bonis annorum cirt. 16 juratus et examinatus fatetur. Ad 1mum nihil. Ad 2dum} || hallotta Dani Péter szájábul  || hogy mondotta Pap Sofinak a nényének  || ha meg nem gyogyitya a nyakát  || meg veri a szőr szoknyát a farán,  || mint hogy a nyakát  [[fére tekerték  vólt,  ||]]  
Bosz. 311.		1729	Tét, 	Szabolcs-Szatmár megye				 a mint hogy ez fatenst is az agybul beteg lévén fel húzta  || es ugyan a miát ma is nyomorek a keze,  || de mar az előt ez fátenst is  [[meg fenyegette  vólt,  ||]]  má@ is hiti szeren valya  || hogy ördögi mesterségével Pap Sofi {vesztette volt }meg a kezet.  || 
Bosz. 313.		1730	Fejértó, 	Szabolcs-Szatmár megye				 az midőn azon szólgát ez fatens házához vitték vólna,  || már annak előtte  [[meg fogták  volt ]] Bernát Clárát,  || és fogva ottan vólt mint Biró keze alatt,  || s mondotta a Legény  || a mint szólhatott  || hogy te vesztettél meg engemet,  || hogy el nem vettelek feleségül,  || 
Bosz. 313.		1730	Fejértó, 	Szabolcs-Szatmár megye				 {\!lat!8va testis Helena Tokaji consors Georgii Madar jurata examinata annorum cirter. 36} || Egyebet ez Fatens nem tud  || hanem egy alkalmatossággal ezen Fatens Leányanak egy kis mizet  [[adott  vólt, ]] Bernath Clára  || és azon meznek meg evese után, a Leanyanak a szája fére vonodott,  || és a Fatensnek az Ura szitta Bernáth Clárát  || hogy mit csinált a Leánya szájanak  || 
								 {\!lat!Quintus testis Maria Gergelly consors Alexandri Orosz annorum cir. 38 jurata examinata ad 4tum punctum} || Hallotta Miklósnetül egy alkalmatoságal,  || hogy mondotta volna  || kezet reá teszi  || meg esküszik reá,  || hogy Birta Martonne boszorkany,  || mert az első Urat eő vesztette meg,  || az Ipanak@ is éltiben  [[fere vonta  volt ]] a szajat;  || Sapinetul@ is hallotta  || hogy boszorkanynak kijatotta Birta Martonnet ezen okon  || hogy az Uranak hoszas betegségeben való sinlödéset mind eő okozta.  || 
								 {\!lat!Octavus testis Lucas Köver incola Jakiensis annorum cir. 60 juratus examinatus fassus est} || {\!lat!ad 4tum} || Hallotta ezen fatens Olvaszto István Uramtul, és Feleségetül,  || hogy mondottak,  || kezéket reá teszik,  || és reá esküsznek  || hogy nyilván való boszorkány Birtane,  || mert Edes Anyának eőkglnek egy alkalmatoságal szaját  [[fere vonta  volt,  ||]]  és Testver Eöcset@ is azokat kinzotta,  ||de || mihelyt reá üzentek  ||mindgyárt meg gyogyultanak. || 
								 Tudgya || hogy egy alkalmatosságal Olvaszto Laszló Uramnak az Szájat  [[fere vontak  volt  ||]]  és ezen fatensnek Ura házahoz el jöven Olvaszto László Uram  || s kerte  || hogy mennyen el ezen fatensnek az Ura Birtanehoz,  || mert minden gyanusága eő reá vagyon,  || de ezen fatens Ura magát mentvén  || inkább el megyen Debreczenig  || mint sem oda,  || hanem Tot Miklos nevő emberhez mentenek ezen fatensnek Ura együtt Olvaszto Laszló Urammal,  || eőtett kertek,  || s küldöttek Birtanehoz,  || meg üzentek || hogy minden gyanusága Olvaszto László Uramnak eő reá volna,  || azért gyogyicsa meg,  ||az mint || masnapra kelvén  ||here@ is allott olvaszto Uram szája; || 
								 az mely nap penig ezen dolgok törtent,  || masnap ezen fatens házahoz el menvén Birtané,  || s mondota ezen fatensnek,  || az Aszony  [[meg reszegitette  volt ]] nálam Major Gergelyt,  || mert lattam  || hogy az estve csak ugy bolondozott az kerteken,  || 
								 Hallotta Milotainetul  || hogy mondotta volna  || kezet reá teszi  || meg esküszik, || hogy Birta Martone nyilván való boszorkany  || mert az első Urat@ is eő vesztette meg,  || az Ipanak@ is Olvaszto Laszló Uramnak  [[fere vonta  volt ]] az szájat  || {\!lat!de caetero nihil.} || 
								 és nem sok idő mulva az fiacskájának semmi baja nem lött;  || de emlitett Birta Mártonné gyogyitottaé megh  || vagy sem,  || az Tanú nem mondhattya,  ||de || az mellj okon Gyermekének semmi baja nem vólt,  || és annak utánna csak hamar  [[el mulatta  vólt  ||]] nagy !ganyuja az Fátensnek sokszor nevezet Birta Mártonnéhoz; || másként@ is az Falúban csak az vólt az neve,  || az az Boszorkány Bertáne.  || 
Bosz. 319.		1737	Bogát, 	Szabolcs-Szatmár megye				 {\!lat!Quinta testis Catharina Szabó consors providi Joannis Polyák, annorum cir. 19 jurata examinata fatetur} || {\!lat!ad 1mum} || Vallya ezen tanu,  || Tugya || s latta  || hogy eőtet lónak  [[csinálták  vólt,  ||]]  s ugy jártak rajta, Sándor Mihalyne es Kovács Jánosne Lejányostul  || és ezen fatensnek azt mondották;  || hogy ha ki mongya rájok  || vagy kezét vagy lábát ki tekerik  || hogy hóltig való nyomorék lesz,  || 
Bosz. 319.		1737	Bogát, 	Szabolcs-Szatmár megye				 ezen az okon soha nem@ is merte jelenteni senkinek,  || már pedig majd két esztendeje  || miolta járják,  ||hanem || mig fogva vólt Sándor Mihályné  ||addig nem jartak rajta, ||de || mihelt  [[haza ment  vólt  ||]] akkor@ is mingyárt el vittek az Sz. !Gellér hegyére || és csak ollyan keskeny pallókon jártak mint az fél tenyere,  || 
Bosz. 321.		1739	Lövő, 	Szabolcs-Szatmár megye				 Ezen Tanu egykor Bodnár Samuné magához hijta,  ||es || amelly Tejet Borju Pásztorságaért adot Vas Mihalyné  ||azt külön szürte egy Fazekban || hogy megh aludjék,  || de felől valamenyire  [[megh aludt  vólt,  ||]]  alol pedig csak ollyan volt  || mint az viz.  || 
Bosz. 322.		1740	Pátroha, 	Szabolcs-Szatmár megye				 Tudgyaé ? || Lattaé ? || vagy pedigh hallottaé a Tanu ? Lovas Pálné szajábul, és !a Uratul is Lovas Páltul,  || hogy Király Istvánné miképpen jár reá Lovas Pálnéra,  || és nyomdossa éttzaka  || mégh el nem  [[alutt  volt ]] edgyik is,  || hogy Király Istvanné, és Leánnya Lovas Pálnét maid megh öltek,  || és az asztal székrül a kenyeret is mind ki rugdosta Király Istvanné, és a Leanya,  || melly nyomdokodasban annyira jutott volna már Lovas Pálné,  || hogy halalnak Fia volt,  || hanem Földes Urahoz oda járván iránta,  || és fenyegetőzni !kezvén,  || mingyárt megh gyogyult.  || 
Bosz. 322.		1740	Pátroha, 	Szabolcs-Szatmár megye				 {\!lat!Tertia testis Elisabetha Pénzes conthoralis providi Fabu annorum circit. 40 jurata et examinata fide mediante fassa est ad primum} || Hallotta e Fatens Lovas Pálné szájábul, és az Uratul is Lovas Páltul,  || hogy Kiraly Istvanné jár reá Lovas Pálnéra,  || és mondotta  || éttzaka személlye szerint Lovas Pál, és Lovas Pálné láttak éttzaka  || mégh él nem  [[aluttak  volt ]] edgyik is,  || hogy Király Istvánné, és a Leánnya Lovas Pálnét !meid megh öltek,  || és az Asztal Székrül a kenyeret is mind le rugdosta Király Istvanné, és a Léannya,  || melly nyomdokodasban annyira {jutott volt }már Lovas Pálné,  || hogy halalnak fia volt,  || hanem Földes Urahoz oda járván iránta  || és fenyegetőzni kezdvén  || mingyárt meg gyogyult.  || 
Bosz. 323.		1742	Döge, 	Szabolcs-Szatmár megye				 azon egj Eökör veszedelme utan a megh maradott edj Eökrével egj hét mulva az Ujhelÿ vásárra keszült,  ||de || amidőn készült volna  ||a fejét fére tekergettek, || a száját fére vontak  || a Labát@ is  [[ki tekerték  volt,  ||]]  
Bosz. 324.		1742	Eszeny, 	Szabolcs-Szatmár megye				 és ezen történetit nem másnak tulajdonéttya,  || hanem csak a Sinka Borka Boradásának,  || amint hogy ugy  [[öszve rontották  vólt:  ||]]  
Bosz. 328.		1751	Eszlár, 	Szabolcs-Szatmár megye				 melyre mondotta a Mádi Aszszony,  || miért szenvedi megh kglmetek  || hiszem Mádon a Törvénye@ is  [[ki ment  volt  ||]]  hogy meg égesség  || véghez is ment volna,  || de Tokai Udvarbiro Pataki Mihály Uram fogta pártyátt,  || kit is tűz alol valo meg szabadulásáert esztendeigh szolgálta  || 
Bosz. 328.		1751	Eszlár, 	Szabolcs-Szatmár megye				 az Fatens ki ment a házbul,  || már akkor viszsza jött a Torul,  || és az ház alatt feküdött,  || ottan találta meg maga Péter nevü fiát,  || holott a Kemencze mellett  [[fekütt  volt,  ||]]  
Bosz. 328.		1751	Eszlár, 	Szabolcs-Szatmár megye				 noha nem nevezett senkit,  || hanem e fatens czélozott azonnal  || hogy nem más hanem Horvátt Mihályné lehetne,  || mint hogj a Mészárszékben  [[mondotta  volt  ||]]  hogj jól tanulnak leanyi,  || és akkor neheztelte Horvátt Mihályné  ||hogy az@ ő leánya || a ki régebben járt Oskolában  ||nem túdna annyitt || mint e fatens Leanja,  || 
Bosz. 328.		1751	Eszlár, 	Szabolcs-Szatmár megye				 akkor meg gyogyitván Sajáné azon beteg léanyt  || e fatens@ is ugy  [[meg romlott  volt  ||]]  hogy 12 hétig betegh leányával egyebet vizben sült malénal, vagy pogácsánál nem ehettek.  || 
Bosz. 329.		1751	Dada, 	Szabolcs-Szatmár megye				 es ezen Tanu másik egj Varga Janos nevü embert kiáltott,  || kivel elebb  [[beszelt  volt ]] a Házban ben léven,  || hamargatta || hogj jöjjön hamar,  ||de || a midőn érkezett  ||már akkor ell mult az eő tsudálatos rutt tselekedete, || 
