txtid	date	year	settlement	county	from	to	soc.stat	hit
Kár. 40.	1705-03-14	1705			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Két regiment németet  [[comendérozott  vala ]] Hajster által az Dunán Sopronyban,  || melyeknek jövetele hiremmel esvén  || egy éjjel {\...} fél nap kilencz mélföldet mentem utánna,  ||de || szerencsém nem lévén,  ||beszalasztottam Sopronyba. || 
Kár. 62.	1705-09-06	1705			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Mégh a Duna mellet  [[kültem  vala ]] tiz katonát az Német táborára által az Dunán,  || kik rabokat is hoztanak,  || az referállya,  || hogj Komáromnál, Esztergomnál is által akart jöni,  || itten hogj enyire készik,  || megh nem tudom gondolni.  || 
Kár. 66.	1705-09-14	1705			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Noha Melegh Sigmond által küldött leveledre Szivem ugjan általa  [[irtam  vala ]] e napokban,  || de az keczkemétiek adajára valo nézve megh tartóztattam  || s az levelet el küldöttem.  || 
Kár. 72.	1705-11-22	1705			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Ide valo dolgokrul Édesem igj informálhatlak.  || Urunk Besztercze fele  [[nyomult  vala ]] az száncz el vesztése uttán,  ||de || igen kevesed magával levén,  ||ottan sem bizta magát, || hanem Kövár fele nyomult.  || 
Kár. 77.	1705-12-20	1705			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Én  [[el szöktem  vala ]] mellölle,  || de az olta mégh jobban kel munkálódnom,  || mert mindenüt ujra kell kezdenem  || s jobbára pusztán,  || még is nincs fogjatkozás benne,  || hanem néha valami kevés koplalás.  || 
Kár. 86.	1706-04-27	1706			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	Mi, || Istennek hála,  ||édes Szívem, egésségben vagyunk, || minden nap hordjuk az németet,  || s maga is jön,  || azt  [[tudtam  vala ]] e napokban,  || hogy megindul,  || de még helyben vagyon,  || nem is hiszem,  || fűig induljon.  || 
Kár. 125.	1712-06-17	1712			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Az lárma itten csak Potoczki szélten való járásábul  [[lött  vala,  ||]]  de megszünt,  || nincs is mitül tartani.  || 
Kár. 129.	1712-07-10	1712			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Itten pedig még sem jövének ki az ő Felsége resolutiói,  || talán még szerdáig sem vehetjük kezünkhöz,  || mely miatt mind továbbra halad felszabadulásunk  || s noha Nagy Boldogasszony napjára  [[reménlettem  vala ]] haza mentemet,  || de jó Isten tudja,  || mikor lesz,  || mivel mind nagyobb dolgok vetődnek elő,  || kiket Isten mint enged,  || nem tudom.  || 
Kár. 129.	1712-07-10	1712			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Nagyon  [[biztam  vala ]] Imrének gratiájában,  ||de || úgy látom  ||{\!lat!stante diaeta} senkinek nem adatik. || 
Kár. 130.	1712-07-14	1712			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 {\!lat!P.S.} Tegnap úgy  [[elkészítettem  vala ]] fiam uramat,  || hogy ma csak indulhatott volna,  || de estve jövén egy jóakaróm hozzám,  || jelentette, || hogy az eő Felsége resolutiói általa csak éppen akkor küldettenek az palatinushoz,  || arra nézve ma megtartóztattam,  || hogy holnapi sessióba elolvasván, láthassam  || lesz-e? consolatiónk  || és mikorra remélhető felszabadulásunk  || s bizonyosan tudósíthassalak, édes Szivem.  || 
Kár. 131.	1712-07-17	1712			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Minthogy Asszonyom Anyám Kaplyonba  [[resolválta  vala ]] lakását,  || nyers téglábul csak hamar felállíthatnád Szivem most az házat számára.  || 
Kár. 138.	1714-10-11	1714			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Noha nem kétlem, Szivem,  || mind azon levelemet vehetted,  || kiben  [[irtam  vala,  ||]]  hogy ezer forintot küldök,  || mind pedig aztat,  || kiben irtam,  ||hogy || megértvén borainknak Tarczalon való eladását,  ||már nem küldök. || 
Kár. 139.	1717-08-18	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Aszonyom Anyámnak  [[irtam  vala ]] az ujab rosz hirekrül,  || invitáltam ide,  || de még csak megh sem hamarittya.  || 
Kár. 140.	1717-08-21	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Itten a rosz hirek nem szünnek,  || a mineműk elmeneteled után, Máramaros felől  [[indultanak  vala.  ||]]  
Kár. 146.	1717-09-07	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Az én vármegyémbül az nemesség igen  [[eltakarodott  vala,  ||]]  hanem Maróthi Mihály, Nikolyi, Bárcziék, Szirmaj, a Szodorai öcscse estek volt rabságra,  || de azok már mind kiszabadultak.  || 
Kár. 147.	1717-09-11	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 az rejtekje  [[meggyulladottt  vala,  ||]]  de türhető az kára.  || 
Kár. 148.	1717-09-15	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Szathmárinéék épen Patakra  [[szállottak  vala  ||]]  s csak tegnap jöttek meg.  || 
Kár. 149.	1717-09-18	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Mostan is az ki segiséget az Herczeg két izben lött instantiamra  [[küldött  vala  ||]]  úgy, mint !Viandot 2 Regementtel, Martignit 4 Regementtel, General Steinville Erdélybe resolválta,  || mi ujabban semmi nélkül vagyunk.  || 
Kár. 149.	1717-09-18	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Az szántásban, vetésben  [[maradtunk  vala ]] s nyomtatásban hátra,  ||de || Istennek hála  ||jó formában lábra állítottam már azt is. || 
Kár. 150.	1717-09-22	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Azokkal biztatom,  || de a felül csak futni készül,  || egészlen  [[megdühödött  vala ]] az parasztság,  ||de bezzeg meg is tanitá, || úgy látom,  ||nehogy Tatár protectiójára vágyjon, || de Bercsényiéknek sem hinne most,  || mig el nem felejti.  || 
Kár. 152.	1717-09-25	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	[[ Irtam  vala,  ||]]  hogy az ifju Bárcziné is megszabadult,  || az minthogy meg is szabadították volt Bagosiék  || s azt tudták,  || hogy eljött.  || 
Kár. 157.	1717-10-09	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Én 3000  [[írtam  vala, ]] Szivem,  ||de || ha az 2700-at megadja,  || s azon felül az több requisitumokat,  || kirül már boven irtam,  ||csak egyezz meg Szívem vele jó formában, ||mert || úgy látom,  ||Turcsányi sem ellenzi, || kinek ifju gazdaságával hogy contentumod vagyon,  || igen akarom, Szivem.  || 
Kár. 157.	1717-10-09	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Szintén most vala Prinyi Mihály bátyám itten,  || vármegyéstül  [[elfutottak  vala,  ||]]  úgy Bereg is.  || 
Kár. 157.	1717-10-09	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Asszonyom Anyámért Horogot  [[küldtem  vala,  ||]]  ő is szintén most érkezék,  || de már Salánkon nem érte,  || Munkácsra bement.  || 
Kár. 158.	1717-10-20	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Én {\!lat!in omnem casum}  [[irtam  vala,  ||]]  de mi haszna,  || ha nem tudja magát dirigálni.  || 
Kár. 159.	1717-10-24	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Ottan most sem vallottam semmi kárt,  || de Károlyban mostani futáskor is fenékel  [[fel fordult  vala ]] az világh  || s nem eszet megh kevés kár nélkül,  || kiért alkalmasint lakolnak mostan sokak.  || 
Kár. 159.	1717-10-24	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Pap Gjörgj Apám szintén ma mene visza,  || de csak száraz hal, risz kása és Dohány Ajándékal  [[jött  vala,  ||]]  rövid nap Taxájokot is igérik fel küldeni.  || 
Kár. 160.	1717-10-26	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Noha én már ezeket mind  [[megírtam  vala, ]] provideálván,  || hogy Jónás nem éri az táboron az Herczeget.  || 
Kár. 160.	1717-10-26	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 De bár magad lovaidat avval le ne fárasztottad volna, Szivem,  ||mert || mint  [[megirtam  vala,  ||]] forspont lovakon is alá jöhettek volna ők, || mint az előtt megirtam, Szivem.  || 
Kár. 160.	1717-10-26	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Hanzlit Szivem, én a posonyi Hanzli mellé  [[küldtem  vala,  ||]]  azt tudtam eddig,  || ott is vagyon,  || most is csak oda javallom én aztat,  || hadd legyen egy pár sváb posztó méttő.  || 
Kár. 161.	1717-10-29	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 De Jónás levelét vevén,  || az kiben az Herczeg resolutióját adja tudtomra,  || hogy Bécsbe érkezésével instantiát adjak be,  || kit magának  [[commitáltam  vala,  ||]]  hogy Gyulai uram vigye végbe  || s ő azonban nekem irja,  || látva látja pedig,  || ha esze vagyon,  ||hogy || ha az repartitio előtt meg nem nyerem,  ||azután nincsen haszna. || 
Kár. 161.	1717-10-29	1717			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Az Pater fizetését is ő vele  [[vitettem  vala ]] végben,  || ugy tudja,  || mint én,  || írási, conscriptiói mind ottan vannak,  || még is én búsittatom itt érette.  || 
Kár. 165.	1718-12-29	1718			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Hogy ha valamit elfelejtettél volna,  || ez alkalmatossággal alá küldhetem vala,  || hanem azon egymással csak leindítám őket,  || melyekrül Jegyzést  [[adtál  vala ]] Szivem,  || kinek is lajstroma benne vagyon az ládában.  || 
Kár. 165.	1718-12-29	1718			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Biró uram pedig mind bovebben ir,  || megvallom, || nyughatatlan voltam,  || míg Kaposvári nem érkezett,  || de mégis mind biró, mind rector addig is prospiciáltak rólla is,  || igen dicséretes magyar Patert  [[adtanak  vala ]] mellé.  || 
Kár. 166.	1719-01-01	1719			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Az minthogy leveledbül annak bizonságát már is látom,  || én könyörületességembül  [[applicáltam  vala,  ||]]  ha !nek nem kell jó,  || és nem jobbítja magát,  || nem varták az galléromhoz,  || elmehet Jónás után,  || az ki újabban ott somfordál.  || 
Kár. 166.	1719-01-01	1719			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Az két sajtot  [[megirtam  vala,  ||]]  de az bizony ide maradt,  ||s || ha tovább is el nem felejtem,  ||magammal leviszem, ||vagy addig is Bagosi által az többivel együtt, || kikrül irtál,  ||alá küldöm. || 
Kár. 168.	1719-01-05	1719			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Ács Lőrincznek  [[hagytam  vala ]] hídnak, szálfának való égerfát vágatni, hordatni,  || kiben Gyulaj öcsém jószága ily felében tartozik concurrálni,  || azért Szivem, hadd meg neki,  || és magad is tekintesd meg,  || telik-e? valami benne,  || 
Kár. 170.	1719-01-14	1719			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Hanem Bagosi Uram érkezvén meg az estve,  || eö kegyelmétül értettem megh,  ||hogj Gjulaj, || (kinek dolgaimrul  [[irtam  vala),  ||]] M Cancellarius fiával Monjorókerékre járt, || s azért nem lehetet válaszom,  || 
Kár. 177.	1719-02-11	1719			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Én mégh tegnap akarok vala ki mennem,  ||de egjik az másikát érvén dolgaimnak, || noha csak Udvarlás kedvéért  [[jöttem  vala ]] fel,  || s nagjob részént már végbe is vittem,  ||egyedül az M Battyányinénál és Camerae Praesesnél vagjok mégh hátra, || kik is holnap tiz és tizen egj Órát hadtanak,  ||s az uttán penigh egj emberséges jó akaróm, || kinek kezén vadnak dolgaim,  ||kivánta, || hogj holnap eöt Órára Dél uttán legjek nálla valamelj Munkára és Merendára.  || 
Kár. 182.	1719-03-02	1719			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Úgy  [[deliberáltam  vala ]] magamban,  || hogy mind Pálfi s mind Kohári uramtul megjövén emberem,  || mai napon indulok vala felétek Szivem,  || de tegnap előtt éjszakátul fogva egész eddig esvén az hó,  || majdan térdig ér,  || és kemény fergeteggel lévén,  || halasztanom kellett.  || 
Kár. 184.	1719-03-08	1719			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 {\!lat!Die 25 Februarii} írott nálam kedves leveledet, Édesem, szeretettel vettem,  ||ki is itt nem ért volna, Szivem, || az mint meg is  [[irtam  vala,  ||]] ha csak egésségtelenségem és ezen nagy hó miatt alkalmatlan út meg nem akadályoztatott volna. || 
Kár. 187.	1719-12-23	1719			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Istennek kegyelmébül tegnap szerencsésen érkezvén,  || minden kár nélkül találtam házamat,  || de máskülönben mint  [[hagytam  vala,  ||]]  mert ez külső házambul az olasz kémény transferáltatott az magam házamban.  || 
Kár. 196.	1720-01-26	1720			Károlyi Sándor	Szalai Barkóczy Krisztina	nemes	 Minek előtt, Szívem, 20-adik {\!lat!hujus} irott leveledet vettem volna,  || már constálván előttem Fiam uramnak be nem mehetése,  || az pestisnek nagyobb mértékben lött uralkodása,  ||azért  [[irtam  vala ]] mind magadnak Szivem, mind pedig fiam uramnak, || az minthogy most sem javallhatnék egyebet,  ||mint ha feljönnétek. || 
Kár. 199.	1720-02-07	1720			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Három rendbeli leve{\...}id Szivem egymás után érkezvén,  || halasztottam válaszomat Jasztrabszki uram alámenetelire,  || kit is ma indítván alá,  ||valamiket jegyzésbe  [[tétettél  vala ]] fel Édesem || és az után egyszeri másszori leveledben irtál,  ||mindazokat excerpáltam ||és || miket küldtem már alá,  || s miket viszen maga  || és mik maradtanak még hátra,  || az melyeket || – Isten megtartván, –  || magam viszek alá,  ||nálad levő extractusbul megláthatod, Szívem. || 
Kár. 201.	1720-02-19	1720			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	Az szőlőhegyi pinczében || úgy tudom  ||csak 50 hordóval  [[rakodtam  vala ]] magyár szőllő borát, || mindazáltal huszig való –  || az javából hagyattassék meg számomra,  || az többi helyébe bizvást rakathatod Szívem az musaji borokat.  || 
Kár. 203.	1720-02-27	1720			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Akkor csudálom,  || hogy megirtam,  || hogy igen czifrák azok,  ||s || ha még annál is czifrábbak az itt maradtak,  ||megesik béle, || s én is azért  [[irtam  vala,  ||]]  hogy még czifrább maradott itten,  || hogy azt gondoltam,  || az mint parancsoltam,  || azt vitték le  || és az czifrább itt maradt.  || 
Kár. 204.	1720-03-01	1720			Károlyi Sándor	Szalai Barkóczy Krisztina	nemes	Én azt, || mint  [[megírtam  vala ]] Szivem,  ||egészlen {resolváltam vala }magamat || vagy hat  || vagy vak,  || de az elmúlt héten megindulok.  || 
Kár. 209.	1720-03-16	1720			Károlyi Sándor	Szalai Barkóczy Krisztina	nemes	 Hanem szintén csak most hat óra tájban leheték vele szemben,  ||az holott is || (:valamint Dőri  [[írta  vala:)  ||]] az szerint értettem meg, || hogy egészlen magára vállalván,  || exoperálta is,  ||mert || valamint feltöttem mind szőllőket, curiát,  ||úgy szabad korcsomát, menszárszéket resolválta eő Felsége, || ha tegnap nem,  || de ma az töbre resolvált dolgokkal subscribálta  || és az Aulica Camarára ki is küldötte,  || ha hogy még nem subscribálta volna is,  || kit nem gondol,  ||de || már bizonyosan resolválva lévén,  ||holnap subscribálni fogja, || s azonnal ki is küldi,  || s egyebekben is mindenekben ajánlván magát azon úri ember,  || sok volna leirnom.  || 
Kár. 212.	1721-05-17	1721			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Igen jól eset pedigh,  || hogj Méltóságos Gubernator Uramhoz is  [[el külted  vala,  ||]]  ki ide is egész affectioval méltóztatot irni.  || 
Kár. 220.	1721-06-24	1721			Károlyi Sándor	Szalai Barkóczy Krisztina	nemes	S jollehet, én az parancsolatot || (mint  [[irtad  vala),  ||]] job formában kivántam volna, || de már jobbá nem tehetni.  || 
Kár. 221.	1721-06-28	1721			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Minekelőtte pedig vele érkeztem volna,  || [[ felirtak  vala ]] eö Felségének,  || hogy oszolhasson el az comissio,  || de újabb kérdésekkel jött válaszunk,  || kire ma replicálunk.  || 
Kár. 222.	1721-07-01	1721			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 A Modrán vett borrul késo volt disponálni,  || mert hideg kárát látván,  || nem késett elvitelével,  || kit meg is  [[irtam  vala,  ||]]  
Kár. 222.	1721-07-01	1721			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Andrássi Sigmond csak jól gazdálkodik,  || de  [[megszomorodott  vala ]] mostan,  || kirül Jasztrabszki informálhat,  || fele részben jutván oda is.  || 
Kár. 232.	1721-07-31	1721			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Csudálom, || hogy levelemet azon postán nem vetted,  || holott Szent Kristina napjára való apprecatiómat úgy  [[dirigáltam  vala,  ||]]  hogy akkor vehessed,  || de úgy látom,  || az doroghi posta confundálja directiójában leveleimet.  || 
Kár. 235.	1721-08-11	1721			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Szintén mai napra  [[rendeltem  vala ]] Édesem alá indulásomat,  || azonban tegnap veszem Paluska uram levelét,  || kiben irja,  || hogy holnapi terminuson itt jelen leszen Szluha György és Czvingel nevü convocatus jóakaróimmal,  || és igy meg kelle tartózkodnom.  || 
Kár. 241.	1722-05-22	1722			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	Eötvös uram erőtlenségét || elegen lettek volna,  ||az kik helyre hozták volna, || ha úgy mehetne végbe,  || mint én  [[akartam  vala.  ||]]  
Kár. 246.	1722-06-13	1722			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	Az hátra levövel || meg irtam ||mint bányanak, || de hiszem, errül is mind Irásban  [[hagjtam  vala ]] én  || az mint kellet volna.  || 
Kár. 250.	1722-06-30	1722			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Én nekem az Regni Baronatust, Arany kulcsot, egj mást az Méltóságok éppen njakamban vetik vala,  || már Udvarnál is  [[megh csinálták  vala,  ||]]  de nagj Mesterségel el forditottam ugj anyira,  || hogj már majd bizonnyos vagjok benne,  || hogj megmenekedem tülle.  || 
Kár. 254.	1722-07-18	1722			Károlyi Sándor	Szalay Barkóczy Krisztina	nemes	 Nem kevéssé  [[ijettem  vala ]] megh harmad napja az Artritistül,  || mert más lábom és kezem is kezdet volt térd és Csokljoban fájni,  || 
Kár. 256.	1722-07-28	1722			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	Az Ficzkók || elégh kár,  ||hogj fel nem  [[jöttek  vala, ||]]  most már mire jönnek,  || nem tudom,  || mert eö Felsége csak az Diaeta Conclusiojára fogh el jöni,  || az pedigh mikor leszen,  || az jo Isten tudgja.  || 
Kár. 257.	1722-08-02	1722			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Én jobban valék az lábomra,  || de megh eröltetvén,  || ujjobban orbáncz  [[fogta  vala ]] el,  || de ma már jobban vagjok.  || 
Kár. 259.	1722-08-10	1722			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Szintén most bocsátom visza Turczányit,  || Kis Janko oda alá levén  || megh hagjtam, || hozza fel ide magával,  || lesz itten mind Tanitojok, mind Letzkéjök, ugj Ismerettségek.  || Akár egj Darab fa lött volna mellettek, akár Szuhányi,  || ide is bár ugj jött volna,  || az mint  [[disponáltam  vala ]] rolla.  || 
Kár. 259.	1722-08-10	1722			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Nekem is  [[jovult  vala ]] az lábom,  || azt tudtam,  || Szombaton, Vasárnap tánczolhatok,  || 
Kár. 260.	1722-08-14	1722			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Fűvel kötöm,  || [[ kezdettem  vala ]] Medve, borz és Vadmaczka hájal kenetni,  || de azon is fen hattam,  || sem köttetem,  || se füstöltetem,  || se kenetem,  || 
Kár. 260.	1722-08-14	1722			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	Az Stojka Uram fia || jól lehet  [[ki jöt  vala ]] az Minoriták közül,  ||mind az által most ujobban az Serviták közzé megjen be. || 
Kár. 267.	1722-09-25	1722			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Hiszem Istent,  || jobban fogok munkálódhatnom,  || mert éppen  [[bele fáradtam  vala.  ||]]  
Kár. 267.	1722-09-25	1722			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	De az lábomot || ugj látom,  ||megh kell ezentul böcsülnöm, || mert ide jötömkor csak az Templomig és az szürethez az szöllöigh  [[mentem  vala ]] rajtok,  || de más nap mindgjárt Térdemben megh ujult,  || s már kétt napja le nem mentem,  || nyugtatom, ||s || Istennek hála  ||megh is szünt, || 
Kár. 269.	1722-10-01	1722			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Az ide valo Ablakomrul is  [[el láttam  vala ]] Perspectivámbul,  || hogj nem lesz must,  || egj szer hordatok az szüretre,  || maga bizonj csak Oczka hordónak kellenne lenni legh aláb 6 vagj 7 száznak,  || de az koczik uttán hihetö,  || azokat is az moly ötte megh.  || 
Kár. 269.	1722-10-01	1722			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Zár, kulcs etc. kell,  || azt mind ugj tudgja,  || valamint András szegénj,  || sokat uttánna nem kell járni,  || András is ugj  [[cselekedet  vala,  ||]]  az uttán fele fizetésért szolgála holtig.  || 
Kár. 270.	1722-10-13	1722			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Az váradi német miatt való bajoskodásodat Szivem valóban sajnálom,  || mert mind Bellicumnak, mind Andrássi uramnak  [[megirtam  vala,  ||]] hogy || valamíg az admodiationál maradt contractusomat vissza nem adja,  ||addig nem contentálom, || mert akkor is arra nézve {maradott vala }fent azon restantia.  || 
Kár. 270.	1722-10-13	1722			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	Magam, || az mint  [[megirtam  vala,  ||]] szintén egésségem változása miatt {jöttem vala }ide, || mind belso, külső orvossággal, kenéssel próbáltam,  || de csúfos változásim, oldalam fájási, szomoruság, appetitusesztés mind rajtam.  || 
Kár. 270.	1722-10-13	1722			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Ferusnak az szemén  [[indult  vala ]] fluxus,  || de már jobban vagyon.  || 
Kár. 271.	1722-10-19	1722			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	Én || az miként  [[megh irtam  vala ]] Báthor keszibül is,  ||mind firedést, kenést, ér vágást végbe vittem, || de kevés Gjümölcsét tapasztalom,  || mostan is csak alteratiokban vagjok.  || 
Kár. 276.	1722-11-02	1722			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	De || hogj mind magadat, mind magamat  [[megh terheltem  vala ]] válaszomal, s sok Irássomal,  ||erre valo válaszomot halasztottam. || 
Kár. 280.	1722-11-12	1722			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Bartha azt  [[mondotta  vala,  ||]]  hogj ha onnat s Vesselényiébül ki adgják,  || az többi mind haza jön.  || 
Kár. 292.	1723-02-13	1723			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Turcsányira  [[biztam  vala ]] az philosophusoknak lehozását,  || először igéretet is {tött vala  ||}s || harmad napig várakozván utánnuk,  ||megmásolták. || 
Kár. 293.	1723-02-24	1723			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Az bátorkeszi sáfárnak az alámenetelt elejbe  [[adtam  vala,  ||]]  de az felesége ledülő félben lévén,  || nem resolválhatta magát.  || 
Kár. 294.	1723-03-05	1723			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	[[ Ha{\...}sztattam  vala ]] irásomat expressusra,  ||de || elkésvén Turcsányi Bécsben  || s az alatt az postanap eljövén,  || minekelőtte expressusom által valójában folyó dolgokrul informáljalak,  ||kivántalak legalább egésségemrül tudósítani. || 
Kár. 296.	1723-03-11	1723			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Csak az proportio miatt mennyi bajom vala,  || az kit egész ország számos esztendőktül fogva végbe nem vihetet,  || lemenetelem előtt  [[végbe vittem  vala.  ||]]  
Kár. 299.	1723-03-19	1723			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Bizony Édesem, által láttam én annak okait,  || és ugyan az  [[vitt  vala ]] alá,  || hogy más rendbe vegyük magunkat.  || 
Kár. 299.	1723-03-19	1723			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	[[ Kezdettem  vala ]] is communicálni veled,  ||de || hogy kedvetlenségedet láttam  || s úgy consensu{\...}ra való ízetlenségedet,  ||mindenen fennhagytam, || s hidd el Édesem,  || az oeconomia s sok cseléd mellett még nagyobb szükség is ér bennünket.  || 
Kár. 299.	1723-03-19	1723			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 S az való,  || hogy az egy hitünk terjedéséért  [[mozdítottam  vala ]] meg,  ||de || így lévén az dolog,  ||legyen azé, || az kinek kell,  || Isten nekem ne adja.  || 
Kár. 299.	1723-03-19	1723			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Én Erdődre Badát  [[gondoltam  vala,  ||]] de || ha nem tetszik,  ||jó lenne az Karoly Samu vejét, || annak örvével magát is oda hajtogatná az ember.  || 
Kár. 315.	1723-06-30	1723			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Én Édesem, még 23-adik {\!lat!hujus} ide érkeztem volt,  || de már annak előtte Szuhányi az csongrádi rév iránt Bécsbe  [[felment  vala,  ||]]  s reménlettem aztat,  || hogy rövid idő alatt jó válaszszal visszaérkezvén,  || annak expeditiójával expressusom által itt folyó dolgokrul tudósíthatlak,  || azonban azt várván már két postát is elmulattam.  || 
Kár. 315.	1723-06-30	1723			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Csak Isten engem ne  [[vett  vala ]] halálra,  || ki miatt mind természetemet,  || mind egyéb dolgaimat meg kell változtatnom,  ||de || ha Isten reám mérte,  ||békével kell szenvednem || s ebben is szent akaratjához kell magamat alkalmaztatnom.  || 
Kár. 315.	1723-06-30	1723			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Az dohány iránt én is elég dispositiót  [[tettem  vala,  ||]]  de már Badával együtt talán jobban eljárnak benne,  || az való,  || hogy minden felől eleget hordanak.  || 
Kár. 322.	1723-09-07	1723			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	Az minemű megirtt jó uraimnak || (:kik magukat annak mutatják:)  ||practikájairul  [[beszéltem  vala ]] Édesem, || most már kitetszik,  || mert az udvarnál közönséges hirré tötték,  || hogy én az ő Felsége gratiaját az titkos tanácsosság iránt deprecáltam  || s deprecálom,  || s mást akarnak befurni helyettem.  || 
Kár. 329.	1723-09-24	1723			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	Jasztrabszki uramnak || tudom, ||nehéz lész, || mert  [[megirtam  vala,  ||]]  hogy mára ott legyen bizonyos expeditióra,  || szeredára halad,  || ha megvár.  || 
Kár. 332.	1723-10-17	1723			Károlyi Sándor	Szalai Barkóczi Krisztina	nemes	 Vajára is  [[által küldtem  vala.  ||]]  
